                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  203147376 |  204907260 |  203705578 |  204620347 |  204302058 |  204674681 |  204505743 |  204002173
  Cycles                             |   65716610 |   65716610 |   65716610 |   65716610 |   65716610 |   65716610 |   65716610 |   65716610
  IPC                                |       3.09 |       3.12 |       3.10 |       3.11 |       3.11 |       3.11 |       3.11 |       3.10
  Time (ns)                          |   22660900 |   22660900 |   22660900 |   22660900 |   22660900 |   22660900 |   22660900 |   22660900
  Idle time (ns)                     |        327 |     361675 |     363688 |     364284 |     364869 |     365432 |     366017 |     366580
  Idle time (%)                      |       0.0% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   11021901 |   11683349 |   11340004 |   11601729 |   11510420 |   11616909 |   11568499 |   11424743
  num incorrect                      |     261960 |     244612 |     244607 |     244372 |     244621 |     244602 |     244611 |     244606
  misprediction rate                 |      2.32% |      2.05% |      2.11% |      2.06% |      2.08% |      2.06% |      2.07% |      2.10%
  mpki                               |       1.29 |       1.19 |       1.20 |       1.19 |       1.20 |       1.20 |       1.20 |       1.20
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   17363245 |   17221970 |   17221973 |   17221890 |   17221975 |   17221964 |   17222069 |   17221977
    num misses                       |        348 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   65189003 |   65116968 |   64945326 |   65075696 |   65030529 |   65083730 |   65059932 |   64987708
    num misses                       |      46943 |      44142 |      44360 |      45059 |      47358 |      43909 |      46501 |      45506
    miss rate                        |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.23 |       0.22 |       0.22 |       0.22 |       0.23 |       0.21 |       0.23 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      47291 |      44170 |      44388 |      45087 |      47386 |      43937 |      46529 |      45534
    num misses                       |      12396 |      11353 |      11561 |      11468 |      11379 |      11395 |      11424 |      11395
    miss rate                        |     26.21% |     25.70% |     26.05% |     25.44% |     24.01% |     25.93% |     24.55% |     25.03%
    mpki                             |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   17363245 |   17221970 |   17221973 |   17221890 |   17221975 |   17221964 |   17222069 |   17221977
    num cache misses                 |      11884 |       2134 |       2073 |       1913 |       1932 |       2496 |       1993 |       2643
    miss rate                        |      0.07% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   65189003 |   65116968 |   64945326 |   65075696 |   65030529 |   65083730 |   65059932 |   64987708
    num cache misses                 |    6144515 |    6132109 |    6131917 |    6132628 |    6132195 |    6131892 |    6132151 |    6132070
    miss rate                        |      9.43% |      9.42% |      9.44% |      9.42% |      9.43% |      9.42% |      9.43% |      9.44%
    mpki                             |      30.25 |      29.93 |      30.10 |      29.97 |      30.02 |      29.96 |      29.99 |      30.06
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    6178587 |    6158325 |    6159410 |    6156383 |    6155503 |    6157439 |    6153888 |    6157402
    num cache misses                 |     625574 |     601100 |     598730 |     596715 |     595463 |     604151 |     597111 |     603157
    miss rate                        |     10.12% |      9.76% |      9.72% |      9.69% |      9.67% |      9.81% |      9.70% |      9.80%
    mpki                             |       3.08 |       2.93 |       2.94 |       2.92 |       2.91 |       2.95 |       2.92 |       2.96
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     749655 |     732461 |     728319 |     720607 |     723485 |     732011 |     717482 |     725274
    num cache misses                 |     251063 |     245008 |     255823 |     246737 |     239121 |     246531 |     242763 |     243782
    miss rate                        |     33.49% |     33.45% |     35.13% |     34.24% |     33.05% |     33.68% |     33.84% |     33.61%
    mpki                             |       1.24 |       1.20 |       1.26 |       1.21 |       1.17 |       1.20 |       1.19 |       1.19
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     700009 |          0 |          0 |          0 |     700058 |          0 |          0 |          0
  average dram access latency (ns)   |   10682.59 |        inf |        inf |        inf |   10677.53 |        inf |        inf |        inf
  average dram queueing delay        |   10621.34 |       0.00 |       0.00 |       0.00 |   10616.27 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      3.00% |      0.00% |      0.00% |      0.00% |      3.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      43615 |      41046 |      43707 |      42708 |      36950 |      35116 |      28427 |      31509
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     123678 |     123539 |     122197 |     118408 |     123617 |     123790 |     123415 |     123473
