                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  107344754 |  109624407 |  109486582 |  108322811 |  117692162 |  118148115 |  118543526 |  118936160 |  107693928 |  107760732 |  108270614 |  108371292 |  118485477 |  118124095 |  119105053 |  119212200
  Cycles                             |   41004000 |   41004000 |   41004000 |   41004000 |  164016000 |  164016000 |  164016000 |  164016000 |   41004000 |   41004000 |   41004000 |   41004000 |  164016000 |  164016000 |  164016000 |  164016000
  IPC                                |       2.62 |       2.67 |       2.67 |       2.64 |       0.72 |       0.72 |       0.72 |       0.73 |       2.63 |       2.63 |       2.64 |       2.64 |       0.72 |       0.72 |       0.73 |       0.73
  Time (ns)                          |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000 |   41004000
  Idle time (ns)                     |        301 |     525568 |     526382 |     526919 |     527331 |     527741 |     528160 |     528572 |     529033 |     529446 |     529924 |     530396 |     530807 |     531218 |     531633 |     532050
  Idle time (%)                      |       0.0% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3% |       1.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6585184 |    7510822 |    7464889 |    7076919 |   10199899 |   10352120 |   10484134 |   10615012 |    6867341 |    6889834 |    7059800 |    7093335 |   10464559 |   10344314 |   10671141 |   10707029
  num incorrect                      |      46221 |      38126 |      38121 |      38128 |      38157 |      38149 |      38114 |      38114 |      38119 |      38119 |      38116 |      38117 |      38155 |      38118 |      38129 |      38107
  misprediction rate                 |      0.70% |      0.51% |      0.51% |      0.54% |      0.37% |      0.37% |      0.36% |      0.36% |      0.55% |      0.55% |      0.54% |      0.53% |      0.36% |      0.37% |      0.36% |      0.35%
  mpki                               |       0.43 |       0.35 |       0.35 |       0.35 |       0.32 |       0.32 |       0.32 |       0.32 |       0.35 |       0.35 |       0.35 |       0.35 |       0.32 |       0.32 |       0.32 |       0.32
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9465927 |    9345808 |    9345806 |    9345812 |    9345933 |    9345742 |    9345617 |    9345617 |    9345770 |    9345617 |    9345617 |    9345617 |    9345750 |    9345621 |    9345728 |    9345620
    num misses                       |        197 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   35574297 |   35697017 |   35674036 |   35480137 |   37041894 |   37117470 |   37183135 |   37248574 |   35375205 |   35385994 |   35470969 |   35487789 |   37173711 |   37113235 |   37276995 |   37294581
    num misses                       |      23852 |      21848 |      21860 |      22653 |      22108 |      22303 |      22157 |      21943 |      22458 |      22155 |      22250 |      21807 |      21955 |      22283 |      22756 |      22831
    miss rate                        |      0.07% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.22 |       0.20 |       0.20 |       0.21 |       0.19 |       0.19 |       0.19 |       0.18 |       0.21 |       0.21 |       0.21 |       0.20 |       0.19 |       0.19 |       0.19 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      24049 |      21873 |      21885 |      22678 |      22133 |      22328 |      22182 |      21968 |      22483 |      22180 |      22275 |      21832 |      21980 |      22308 |      22781 |      22856
    num misses                       |       5481 |       4644 |       4503 |       4598 |       4711 |       4490 |       4581 |       4477 |       4617 |       4563 |       4476 |       4564 |       4552 |       4590 |       4533 |       4578
    miss rate                        |     22.79% |     21.23% |     20.58% |     20.28% |     21.28% |     20.11% |     20.65% |     20.38% |     20.54% |     20.57% |     20.09% |     20.91% |     20.71% |     20.58% |     19.90% |     20.03%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9465927 |    9345808 |    9345806 |    9345812 |    9345933 |    9345742 |    9345617 |    9345617 |    9345770 |    9345617 |    9345617 |    9345617 |    9345750 |    9345621 |    9345728 |    9345620
    num cache misses                 |      18443 |       7589 |       7575 |       7622 |       2349 |       2153 |       2265 |       2487 |       7597 |       7596 |       7586 |       7618 |       2581 |       2189 |       2277 |       2466
    miss rate                        |      0.19% |      0.08% |      0.08% |      0.08% |      0.03% |      0.02% |      0.02% |      0.03% |      0.08% |      0.08% |      0.08% |      0.08% |      0.03% |      0.02% |      0.02% |      0.03%
    mpki                             |       0.17 |       0.07 |       0.07 |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.07 |       0.07 |       0.07 |       0.07 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   35574297 |   35697017 |   35674036 |   35480137 |   37041894 |   37117470 |   37183135 |   37248574 |   35375205 |   35385994 |   35470969 |   35487789 |   37173711 |   37113235 |   37276995 |   37294581
    num cache misses                 |    3966986 |    3950685 |    3949758 |    3949803 |    3949769 |    3949851 |    3948435 |    3949187 |    3949327 |    3949619 |    3949052 |    3949818 |    3949805 |    3950247 |    3949645 |    3950194
    miss rate                        |     11.15% |     11.07% |     11.07% |     11.13% |     10.66% |     10.64% |     10.62% |     10.60% |     11.16% |     11.16% |     11.13% |     11.13% |     10.63% |     10.64% |     10.60% |     10.59%
    mpki                             |      36.96 |      36.04 |      36.08 |      36.46 |      33.56 |      33.43 |      33.31 |      33.20 |      36.67 |      36.65 |      36.47 |      36.45 |      33.34 |      33.44 |      33.16 |      33.14
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4036914 |    4006995 |    4006249 |    4006663 |    4001097 |    4001226 |    4000112 |    4000660 |    4006950 |    4007336 |    4006526 |    4007151 |    4002158 |    4002127 |    4001482 |    4002062
    num cache misses                 |     517789 |     483843 |     488008 |     492426 |     445228 |     445378 |     444206 |     439746 |     492855 |     493464 |     491195 |     483710 |     440298 |     445051 |     434428 |     432018
    miss rate                        |     12.83% |     12.07% |     12.18% |     12.29% |     11.13% |     11.13% |     11.10% |     10.99% |     12.30% |     12.31% |     12.26% |     12.07% |     11.00% |     11.12% |     10.86% |     10.79%
    mpki                             |       4.82 |       4.41 |       4.46 |       4.55 |       3.78 |       3.77 |       3.75 |       3.70 |       4.58 |       4.58 |       4.54 |       4.46 |       3.72 |       3.77 |       3.65 |       3.62
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     749852 |     708126 |     716120 |     719603 |     681477 |     678103 |     672426 |     665320 |     724651 |     726299 |     721900 |     714795 |     670987 |     675232 |     653636 |     645769
    num cache misses                 |     442406 |     407589 |     416896 |     415955 |     428572 |     427203 |     423286 |     418414 |     418711 |     423737 |     421087 |     413808 |     422245 |     424486 |     407613 |     397183
    miss rate                        |     59.00% |     57.56% |     58.22% |     57.80% |     62.89% |     63.00% |     62.95% |     62.89% |     57.78% |     58.34% |     58.33% |     57.89% |     62.93% |     62.87% |     62.36% |     61.51%
    mpki                             |       4.12 |       3.72 |       3.81 |       3.84 |       3.64 |       3.62 |       3.57 |       3.52 |       3.89 |       3.93 |       3.89 |       3.82 |       3.56 |       3.59 |       3.42 |       3.33
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    6017047 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    6026015 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    1018.81 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    1010.16 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     957.56 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     948.91 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     18.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     18.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
