                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11025897 |    3090892 |    3127175 |    2891891 |    3192210 |    3039574 |    2631730 |    3074641 |    3188289 |    3116930 |    3335839 |    3310001
  Cycles                             |   11139200 |   11139200 |   11139200 |   11139200 |    8354400 |    8354400 |    8354400 |    8354400 |   11139200 |   11139200 |   11139200 |   11139200
  IPC                                |       0.99 |       0.28 |       0.28 |       0.26 |       0.38 |       0.36 |       0.32 |       0.37 |       0.29 |       0.28 |       0.30 |       0.30
  Time (ns)                          |    2784800 |    2784800 |    2784800 |    2784800 |    2784800 |    2784800 |    2784800 |    2784800 |    2784800 |    2784800 |    2784800 |    2784800
  Idle time (ns)                     |       1580 |    2267932 |    2268687 |    2268948 |    2258904 |    2258969 |    2259065 |    2259202 |    2269530 |    2269509 |    2269489 |    2269814
  Idle time (%)                      |       0.1% |      81.4% |      81.5% |      81.5% |      81.1% |      81.1% |      81.1% |      81.1% |      81.5% |      81.5% |      81.5% |      81.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1339857 |     981339 |     996507 |     898707 |    1028133 |     965582 |     792843 |     979035 |    1011101 |     980388 |    1071170 |    1060067
  num incorrect                      |      74528 |       4791 |       4272 |       7527 |       2576 |       4608 |      10549 |       4078 |       5252 |       6342 |       3391 |       3906
  misprediction rate                 |      5.27% |      0.49% |      0.43% |      0.83% |      0.25% |      0.47% |      1.31% |      0.41% |      0.52% |      0.64% |      0.32% |      0.37%
  mpki                               |       6.76 |       1.55 |       1.37 |       2.60 |       0.81 |       1.52 |       4.01 |       1.33 |       1.65 |       2.03 |       1.02 |       1.18
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1634210 |      39214 |      36196 |      56077 |      26634 |      38165 |      76229 |      37781 |      43221 |      48805 |      32765 |      34000
    num misses                       |        172 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.07% |      0.07% |      0.05% |      0.10% |      0.07% |      0.03% |      0.07% |      0.06% |      0.05% |      0.08% |      0.08%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2675064 |     583013 |     587211 |     564377 |     589696 |     573733 |     535132 |     577363 |     601634 |     594880 |     617759 |     615335
    num misses                       |       1798 |        129 |        140 |        137 |        137 |        128 |        128 |        118 |        140 |        131 |        127 |        122
    miss rate                        |      0.07% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.16 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1970 |        157 |        166 |        163 |        163 |        154 |        154 |        144 |        166 |        157 |        153 |        148
    num misses                       |        598 |        129 |        137 |        135 |        137 |        130 |        128 |        123 |        138 |        135 |        126 |        125
    miss rate                        |     30.36% |     82.17% |     82.53% |     82.82% |     84.05% |     84.42% |     83.12% |     85.42% |     83.13% |     85.99% |     82.35% |     84.46%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1634210 |      39214 |      36196 |      56077 |      26634 |      38165 |      76229 |      37781 |      43221 |      48805 |      32765 |      34000
    num cache misses                 |       2784 |        180 |        173 |        172 |        172 |        172 |        173 |        171 |        171 |        171 |        171 |        172
    miss rate                        |      0.17% |      0.46% |      0.48% |      0.31% |      0.65% |      0.45% |      0.23% |      0.45% |      0.40% |      0.35% |      0.52% |      0.51%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.07 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2675064 |     583013 |     587211 |     564377 |     589696 |     573733 |     535132 |     577363 |     601634 |     594880 |     617759 |     615335
    num cache misses                 |      34130 |       8951 |       8866 |       9173 |       8790 |       8972 |       9335 |       8860 |       8950 |       9023 |       8852 |       8746
    miss rate                        |      1.28% |      1.54% |      1.51% |      1.63% |      1.49% |      1.56% |      1.74% |      1.53% |      1.49% |      1.52% |      1.43% |      1.42%
    mpki                             |       3.10 |       2.90 |       2.84 |       3.17 |       2.75 |       2.95 |       3.55 |       2.88 |       2.81 |       2.89 |       2.65 |       2.64
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39135 |       9177 |       9069 |       9402 |       8983 |       9188 |       9593 |       9063 |       9445 |       9541 |       9303 |       9206
    num cache misses                 |      25774 |       8743 |       8673 |       8810 |       8583 |       8697 |       8915 |       8628 |       8686 |       8693 |       8611 |       8565
    miss rate                        |     65.86% |     95.27% |     95.63% |     93.70% |     95.55% |     94.66% |     92.93% |     95.20% |     91.96% |     91.11% |     92.56% |     93.04%
    mpki                             |       2.34 |       2.83 |       2.77 |       3.05 |       2.69 |       2.86 |       3.39 |       2.81 |       2.72 |       2.79 |       2.58 |       2.59
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28551 |       8788 |       8703 |       8867 |       8605 |       8741 |       9000 |       8660 |       9010 |       9040 |       8891 |       8854
    num cache misses                 |      19975 |       3207 |       3229 |       3335 |       3247 |       3068 |       3311 |       3160 |       6148 |       6111 |       5980 |       6110
    miss rate                        |     69.96% |     36.49% |     37.10% |     37.61% |     37.73% |     35.10% |     36.79% |     36.49% |     68.24% |     67.60% |     67.26% |     69.01%
    mpki                             |       1.81 |       1.04 |       1.03 |       1.15 |       1.02 |       1.01 |       1.26 |       1.03 |       1.93 |       1.96 |       1.79 |       1.85
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10947 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10872 |          0 |          0 |          0
  average dram access latency (ns)   |      61.52 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.49 |        inf |        inf |        inf
  average dram queueing delay        |       0.27 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.24 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10399 |        114 |        121 |        116 |        110 |        109 |         93 |        157 |         45 |         53 |         54 |         56
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1300 |       1199 |       1213 |       1285 |       1252 |       1175 |       1280 |       1181 |       1650 |       1691 |       1487 |       1564
