                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   57696979 |   58370926 |   58385627 |   58489849 |   62449145 |   62575175 |   64300546 |   63901042 |   60085711 |   60489123 |   67115343 |   67723539
  Cycles                             |   24955800 |   24955800 |   24955800 |   24955800 |   33274400 |   33274400 |   33274400 |   33274400 |   24955800 |   24955800 |   24955800 |   24955800
  IPC                                |       2.31 |       2.34 |       2.34 |       2.34 |       1.88 |       1.88 |       1.93 |       1.92 |       2.41 |       2.42 |       2.69 |       2.71
  Time (ns)                          |    8318600 |    8318600 |    8318600 |    8318600 |    8318600 |    8318600 |    8318600 |    8318600 |    8318600 |    8318600 |    8318600 |    8318600
  Idle time (ns)                     |        310 |     332443 |     333452 |     334223 |     334999 |     335737 |     336452 |     337251 |     338013 |     338782 |     339624 |     340590
  Idle time (%)                      |       0.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.0% |       4.1% |       4.1% |       4.1% |       4.1% |       4.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     585663 |    1108295 |    1113566 |    1148476 |    2468224 |    2510237 |    3322125 |    3188953 |    1917118 |    2051405 |   22141391 |   22344066
  num incorrect                      |      11719 |       3719 |       3767 |       3675 |       3754 |       3751 |       3187 |       3188 |       3124 |       3158 |       1030 |       1087
  misprediction rate                 |      1.96% |      0.33% |      0.34% |      0.32% |      0.15% |      0.15% |      0.10% |      0.10% |      0.16% |      0.15% |      0.00% |      0.00%
  mpki                               |       0.20 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5469752 |    5275573 |    5275382 |    5275382 |    5275382 |    5275382 |    5211212 |    5211212 |    5211213 |    5211212 |      81881 |      81882
    num misses                       |        319 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   26534580 |   26139243 |   26140963 |   26158200 |   26818035 |   26839040 |   26899610 |   26833029 |   26197283 |   26264782 |   11414637 |   11516000
    num misses                       |       5680 |       3650 |       5979 |       3214 |       9044 |       8371 |       4885 |       2140 |       1692 |       1597 |        266 |        268
    miss rate                        |      0.02% |      0.01% |      0.02% |      0.01% |      0.03% |      0.03% |      0.02% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00%
    mpki                             |       0.10 |       0.06 |       0.10 |       0.05 |       0.14 |       0.13 |       0.08 |       0.03 |       0.03 |       0.03 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       5999 |       3688 |       6017 |       3252 |       9082 |       8409 |       4923 |       2178 |       1730 |       1635 |        297 |        299
    num misses                       |        568 |        148 |        134 |        134 |        135 |        135 |        193 |        131 |        133 |        129 |         79 |         84
    miss rate                        |      9.47% |      4.01% |      2.23% |      4.12% |      1.49% |      1.61% |      3.92% |      6.01% |      7.69% |      7.89% |     26.60% |     28.09%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5469752 |    5275573 |    5275382 |    5275382 |    5275382 |    5275382 |    5211212 |    5211212 |    5211213 |    5211212 |      81881 |      81882
    num cache misses                 |      76819 |      56846 |      56830 |      56798 |      56781 |      56781 |      54583 |      54584 |      54615 |      54762 |        222 |        222
    miss rate                        |      1.40% |      1.08% |      1.08% |      1.08% |      1.08% |      1.08% |      1.05% |      1.05% |      1.05% |      1.05% |      0.27% |      0.27%
    mpki                             |       1.33 |       0.97 |       0.97 |       0.97 |       0.91 |       0.91 |       0.85 |       0.85 |       0.91 |       0.91 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   26534580 |   26139243 |   26140963 |   26158200 |   26818035 |   26839040 |   26899610 |   26833029 |   26197283 |   26264782 |   11414637 |   11516000
    num cache misses                 |     433705 |     381268 |     376085 |     380729 |     387646 |     378341 |     347951 |     360499 |     350688 |     349525 |      30768 |      31064
    miss rate                        |      1.63% |      1.46% |      1.44% |      1.46% |      1.45% |      1.41% |      1.29% |      1.34% |      1.34% |      1.33% |      0.27% |      0.27%
    mpki                             |       7.52 |       6.53 |       6.44 |       6.51 |       6.21 |       6.05 |       5.41 |       5.64 |       5.84 |       5.78 |       0.46 |       0.46
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     524019 |     449253 |     445285 |     448998 |     455998 |     446511 |     413921 |     432175 |     418456 |     419051 |      31312 |      31617
    num cache misses                 |      85130 |      67219 |      68241 |      69688 |      67712 |      67454 |      50971 |      51873 |      59536 |      54682 |      12742 |       8096
    miss rate                        |     16.25% |     14.96% |     15.33% |     15.52% |     14.85% |     15.11% |     12.31% |     12.00% |     14.23% |     13.05% |     40.69% |     25.61%
    mpki                             |       1.48 |       1.15 |       1.17 |       1.19 |       1.08 |       1.08 |       0.79 |       0.81 |       0.99 |       0.90 |       0.19 |       0.12
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     110702 |      88104 |      90212 |      90030 |      88152 |      87592 |      71228 |      77836 |      80460 |      79038 |      22357 |      15390
    num cache misses                 |      21498 |       5453 |       4660 |       4631 |       4488 |       8125 |       4988 |      29739 |      29707 |      21251 |       3495 |       7247
    miss rate                        |     19.42% |      6.19% |      5.17% |      5.14% |      5.09% |      9.28% |      7.00% |     38.21% |     36.92% |     26.89% |     15.63% |     47.09%
    mpki                             |       0.37 |       0.09 |       0.08 |       0.08 |       0.07 |       0.13 |       0.08 |       0.47 |       0.49 |       0.35 |       0.05 |       0.11
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10064 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10026 |          0 |          0 |          0
