                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3132038919 |  3236853832 |  3775273554 |  3699161307 |  3478715950 |  3373260195 |  3494195723 |  3340123938 |  3873542497 |  3854327284 |  3949450207 |  3997631050 |  3619235002 |  3578910735 |  3636978588 |  3526709589
  Cycles                             |  2347400000 |  2347400000 |  2347400000 |  2347400000 |  1760550000 |  1760550000 |  1760550000 |  1760550000 |  2347400000 |  2347400000 |  2347400000 |  2347400000 |  1760550000 |  1760550000 |  1760550000 |  1760550000
  IPC                                |        1.33 |        1.38 |        1.61 |        1.58 |        1.98 |        1.92 |        1.98 |        1.90 |        1.65 |        1.64 |        1.68 |        1.70 |        2.06 |        2.03 |        2.07 |        2.00
  Time (ns)                          |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000 |   586850000
  Idle time (ns)                     |         266 |      295493 |      302945 |      310320 |      318135 |      325775 |      333036 |      340617 |      348354 |      355808 |      363280 |      370956 |      378632 |      386001 |      393671 |      401279
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   157548868 |   194570929 |   648687307 |   623315759 |   558387873 |   523235951 |   563547795 |   512190533 |   689996748 |   683591679 |   715299317 |   731359597 |   605227554 |   591786898 |   628419645 |   591662500
  num incorrect                      |      226448 |      210397 |      155432 |      156233 |      155837 |      155202 |      155839 |      155839 |      155838 |      155836 |      155839 |      155838 |      155708 |      155039 |      142167 |      141773
  misprediction rate                 |       0.14% |       0.11% |       0.02% |       0.03% |       0.03% |       0.03% |       0.03% |       0.03% |       0.02% |       0.02% |       0.02% |       0.02% |       0.03% |       0.03% |       0.02% |       0.02%
  mpki                               |        0.07 |        0.07 |        0.04 |        0.04 |        0.04 |        0.05 |        0.04 |        0.05 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   257848818 |   256758294 |   177057191 |   177057191 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   169491602 |   169491603
    num misses                       |         331 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1283550606 |  1296919980 |  1152779314 |  1140093936 |  1095592870 |  1078018027 |  1098172832 |  1072494201 |  1161397308 |  1158194773 |  1174048593 |  1182078737 |  1119012943 |  1112292060 |  1105812189 |  1087436033
    num misses                       |     9751591 |     8838365 |     7750287 |     6194209 |     6864078 |     6025945 |     7313306 |     5713346 |     7079895 |     6355974 |     5894205 |     6437370 |     6520334 |     6363776 |     5990088 |     7757498
    miss rate                        |       0.76% |       0.68% |       0.67% |       0.54% |       0.63% |       0.56% |       0.67% |       0.53% |       0.61% |       0.55% |       0.50% |       0.54% |       0.58% |       0.57% |       0.54% |       0.71%
    mpki                             |        3.11 |        2.73 |        2.05 |        1.67 |        1.97 |        1.79 |        2.09 |        1.71 |        1.83 |        1.65 |        1.49 |        1.61 |        1.80 |        1.78 |        1.65 |        2.20
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     9751922 |     8838398 |     7750320 |     6194242 |     6864111 |     6025978 |     7313339 |     5713379 |     7079928 |     6356007 |     5894238 |     6437403 |     6520367 |     6363809 |     5990121 |     7757531
    num misses                       |      357487 |      344521 |      242773 |      234747 |      234285 |      237409 |      226469 |      229297 |      233175 |      238510 |      235678 |      232910 |      225491 |      233100 |      230086 |      239719
    miss rate                        |       3.67% |       3.90% |       3.13% |       3.79% |       3.41% |       3.94% |       3.10% |       4.01% |       3.29% |       3.75% |       4.00% |       3.62% |       3.46% |       3.66% |       3.84% |       3.09%
    mpki                             |        0.11 |        0.11 |        0.06 |        0.06 |        0.07 |        0.07 |        0.06 |        0.07 |        0.06 |        0.06 |        0.06 |        0.06 |        0.06 |        0.07 |        0.06 |        0.07
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
