                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   44579347 |    5872923 |    5901406 |    4811902 |    5152050 |    5718206 |    5916803 |    5880395
  Cycles                             |   29552000 |   29552000 |   29552000 |   29552000 |   29552000 |   29552000 |   29552000 |   29552000
  IPC                                |       1.51 |       0.20 |       0.20 |       0.16 |       0.17 |       0.19 |       0.20 |       0.20
  Time (ns)                          |   29552000 |   29552000 |   29552000 |   29552000 |   29552000 |   29552000 |   29552000 |   29552000
  Idle time (ns)                     |       1528 |   25838902 |   25784872 |   25737514 |   25736545 |   26050817 |   25737173 |   25874206
  Idle time (%)                      |       0.0% |      87.4% |      87.3% |      87.1% |      87.1% |      88.2% |      87.1% |      87.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4913024 |    1685219 |    1688443 |    1211400 |    1358324 |    1667532 |    1677359 |    1694998
  num incorrect                      |     350788 |      25657 |      27576 |      46114 |      40690 |      20076 |      29418 |      25087
  misprediction rate                 |      6.66% |      1.50% |      1.61% |      3.67% |      2.91% |      1.19% |      1.72% |      1.46%
  mpki                               |       7.87 |       4.37 |       4.67 |       9.58 |       7.90 |       3.51 |       4.97 |       4.27
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5842231 |     240520 |     242862 |     365391 |     330296 |     204122 |     269433 |     233930
    num misses                       |        172 |         26 |         26 |         26 |         26 |         28 |         28 |         26
    miss rate                        |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10226988 |    1373026 |    1383986 |    1286451 |    1320346 |    1319568 |    1398088 |    1367906
    num misses                       |      10807 |       8937 |       9085 |       9088 |       9084 |       9068 |       9108 |       8987
    miss rate                        |      0.11% |      0.65% |      0.66% |      0.71% |      0.69% |      0.69% |      0.65% |      0.66%
    mpki                             |       0.24 |       1.52 |       1.54 |       1.89 |       1.76 |       1.59 |       1.54 |       1.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      10979 |       8963 |       9111 |       9114 |       9110 |       9096 |       9136 |       9013
    num misses                       |        882 |        315 |        315 |        325 |        314 |        315 |        302 |        294
    miss rate                        |      8.03% |      3.51% |      3.46% |      3.57% |      3.45% |      3.46% |      3.31% |      3.26%
    mpki                             |       0.02 |       0.05 |       0.05 |       0.07 |       0.06 |       0.06 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5842231 |     240520 |     242862 |     365391 |     330296 |     204122 |     269433 |     233930
    num cache misses                 |       3349 |        201 |        210 |        221 |        223 |        206 |        208 |        189
    miss rate                        |      0.06% |      0.08% |      0.09% |      0.06% |      0.07% |      0.10% |      0.08% |      0.08%
    mpki                             |       0.08 |       0.03 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10226988 |    1373026 |    1383986 |    1286451 |    1320346 |    1319568 |    1398088 |    1367906
    num cache misses                 |      85269 |      52030 |      52370 |      53657 |      53036 |      51905 |      52616 |      52051
    miss rate                        |      0.83% |      3.79% |      3.78% |      4.17% |      4.02% |      3.93% |      3.76% |      3.81%
    mpki                             |       1.91 |       8.86 |       8.87 |      11.15 |      10.29 |       9.08 |       8.89 |       8.85
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      91420 |      52678 |      53062 |      54609 |      54968 |      53541 |      54414 |      53760
    num cache misses                 |      73683 |      46642 |      46925 |      47539 |      47444 |      46591 |      47122 |      46774
    miss rate                        |     80.60% |     88.54% |     88.43% |     87.05% |     86.31% |     87.02% |     86.60% |     87.01%
    mpki                             |       1.65 |       7.94 |       7.95 |       9.88 |       9.21 |       8.15 |       7.96 |       7.95
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      76872 |      47121 |      47439 |      48304 |      49199 |      48050 |      48739 |      48295
    num cache misses                 |      50622 |      26305 |      26532 |      27218 |      28383 |      27761 |      28128 |      28130
    miss rate                        |     65.85% |     55.82% |     55.93% |     56.35% |     57.69% |     57.78% |     57.71% |     58.25%
    mpki                             |       1.14 |       4.48 |       4.50 |       5.66 |       5.51 |       4.85 |       4.75 |       4.78
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      19818 |          0 |          0 |          0 |      19775 |          0 |          0 |          0
  average dram access latency (ns)   |      61.30 |        inf |        inf |        inf |      61.30 |        inf |        inf |        inf
  average dram queueing delay        |       0.05 |       0.00 |       0.00 |       0.00 |       0.05 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10853 |        574 |        543 |        526 |        394 |        387 |        401 |        398
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       7796 |       7362 |       7392 |       7661 |       9018 |       8575 |       8805 |       8766
