                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4920565 |    4111484 |    4547754 |    4035127 |    4482297 |    4467465 |    3888405 |    4349513 |    4281155 |    3803907 |    4242634 |    4201188
  Cycles                             |    6841100 |    5189800 |    6841100 |    5189800 |    6841100 |    6841100 |    5189800 |    6841100 |    6841100 |    5189800 |    6841100 |    6841100
  IPC                                |       0.72 |       0.79 |       0.66 |       0.78 |       0.66 |       0.65 |       0.75 |       0.64 |       0.63 |       0.73 |       0.62 |       0.61
  Time (ns)                          |    2359000 |    2359000 |    2359000 |    2359000 |    2359000 |    2359000 |    2359000 |    2359000 |    2359000 |    2359000 |    2359000 |    2359000
  Idle time (ns)                     |        140 |     315961 |     319157 |     320868 |     322552 |     324258 |     325932 |     327642 |     329316 |     331022 |     332700 |     334408
  Idle time (%)                      |       0.0% |      13.4% |      13.5% |      13.6% |      13.7% |      13.7% |      13.8% |      13.9% |      14.0% |      14.0% |      14.1% |      14.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     585346 |     453636 |     576353 |     437254 |     560638 |     558936 |     408920 |     535727 |     523510 |     389988 |     512275 |     499934
  num incorrect                      |      11620 |       1067 |       1226 |       1052 |       1392 |       1474 |       1178 |       1474 |       1995 |       1876 |       2184 |       2682
  misprediction rate                 |      1.95% |      0.23% |      0.21% |      0.24% |      0.25% |      0.26% |      0.29% |      0.27% |      0.38% |      0.48% |      0.42% |      0.53%
  mpki                               |       2.36 |       0.26 |       0.27 |       0.26 |       0.31 |       0.33 |       0.30 |       0.34 |       0.47 |       0.49 |       0.51 |       0.64
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401803 |     327160 |     316530 |     304665 |     295146 |     284063 |     271432 |     261853 |     251062 |     239511 |     230295 |     211252
    num misses                       |        131 |         23 |         21 |         23 |         23 |         21 |         21 |         21 |         23 |         23 |         21 |         21
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.01 |       0.00 |       0.01 |       0.01 |       0.00 |       0.01 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1859002 |    1506544 |    1574163 |    1481292 |    1560622 |    1555971 |    1416652 |    1496963 |    1464433 |    1388290 |    1455153 |    1460580
    num misses                       |       5682 |       4866 |       4638 |       4594 |       4869 |       4665 |       4380 |       4755 |       4919 |       4740 |       4699 |       4360
    miss rate                        |      0.31% |      0.32% |      0.29% |      0.31% |      0.31% |      0.30% |      0.31% |      0.32% |      0.34% |      0.34% |      0.32% |      0.30%
    mpki                             |       1.15 |       1.18 |       1.02 |       1.14 |       1.09 |       1.04 |       1.13 |       1.09 |       1.15 |       1.25 |       1.11 |       1.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       5813 |       4889 |       4659 |       4617 |       4892 |       4686 |       4401 |       4776 |       4942 |       4763 |       4720 |       4381
    num misses                       |        594 |        223 |        266 |        236 |        232 |        269 |        257 |        227 |        264 |        231 |        228 |        288
    miss rate                        |     10.22% |      4.56% |      5.71% |      5.11% |      4.74% |      5.74% |      5.84% |      4.75% |      5.34% |      4.85% |      4.83% |      6.57%
    mpki                             |       0.12 |       0.05 |       0.06 |       0.06 |       0.05 |       0.06 |       0.07 |       0.05 |       0.06 |       0.06 |       0.05 |       0.07
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     401803 |     327160 |     316530 |     304665 |     295146 |     284063 |     271432 |     261853 |     251062 |     239511 |     230295 |     211252
    num cache misses                 |       1889 |        137 |        132 |        137 |        136 |        131 |        132 |        132 |        136 |        136 |        131 |        136
    miss rate                        |      0.47% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.38 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1859002 |    1506544 |    1574163 |    1481292 |    1560622 |    1555971 |    1416652 |    1496963 |    1464433 |    1388290 |    1455153 |    1460580
    num cache misses                 |      65613 |      53522 |      52733 |      54158 |      51795 |      52917 |      53344 |      51155 |      51389 |      52535 |      49620 |      50201
    miss rate                        |      3.53% |      3.55% |      3.35% |      3.66% |      3.32% |      3.40% |      3.77% |      3.42% |      3.51% |      3.78% |      3.41% |      3.44%
    mpki                             |      13.33 |      13.02 |      11.60 |      13.42 |      11.56 |      11.84 |      13.72 |      11.76 |      12.00 |      13.81 |      11.70 |      11.95
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      87126 |      70941 |      71495 |      73379 |      72078 |      73204 |      71783 |      70461 |      70095 |      71516 |      69588 |      70159
    num cache misses                 |      50487 |      40263 |      41795 |      40999 |      41875 |      43283 |      40302 |      42415 |      43131 |      41563 |      42135 |      42878
    miss rate                        |     57.95% |     56.76% |     58.46% |     55.87% |     58.10% |     59.13% |     56.14% |     60.20% |     61.53% |     58.12% |     60.55% |     61.12%
    mpki                             |      10.26 |       9.79 |       9.19 |      10.16 |       9.34 |       9.69 |      10.36 |       9.75 |      10.07 |      10.93 |       9.93 |      10.21
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      72051 |      57241 |      59897 |      59962 |      61214 |      62714 |      60171 |      60912 |      61089 |      60231 |      61089 |      62004
    num cache misses                 |      28347 |      15315 |      16799 |      15982 |      18241 |      23008 |      19116 |      18219 |      17145 |      16159 |      17663 |      22992
    miss rate                        |     39.34% |     26.76% |     28.05% |     26.65% |     29.80% |     36.69% |     31.77% |     29.91% |     28.07% |     26.83% |     28.91% |     37.08%
    mpki                             |       5.76 |       3.72 |       3.69 |       3.96 |       4.07 |       5.15 |       4.92 |       4.19 |       4.00 |       4.25 |       4.16 |       5.47
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9724 |          0 |          0 |          0 |          0 |          0 |       9629 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     226.44 |        inf |        inf |        inf |        inf |        inf |     228.30 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     165.19 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     167.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6568 |         15 |         13 |         13 |         14 |         14 |         17 |         26 |         24 |         16 |         23 |         25
