                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   44790444 |   45959784 |   44399381 |   45718659 |   43966828 |   43047339 |   43155846 |   43735785
  Cycles                             |   28572400 |   28572400 |   28572400 |   28572400 |   21429300 |   21429300 |   21429300 |   21429300
  IPC                                |       1.57 |       1.61 |       1.55 |       1.60 |       2.05 |       2.01 |       2.01 |       2.04
  Time (ns)                          |    7143100 |    7143100 |    7143100 |    7143100 |    7143100 |    7143100 |    7143100 |    7143100
  Idle time (ns)                     |     126466 |     337663 |     286447 |     265613 |     265770 |     265879 |     266012 |     267146
  Idle time (%)                      |       1.8% |       4.7% |       4.0% |       3.7% |       3.7% |       3.7% |       3.7% |       3.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    7884622 |    8481320 |    7991828 |    8631806 |    7912924 |    7529822 |    7351562 |    7841723
  num incorrect                      |      40385 |      31797 |      33170 |      33285 |      34021 |      34434 |      34099 |      31377
  misprediction rate                 |      0.51% |      0.37% |      0.41% |      0.38% |      0.43% |      0.46% |      0.46% |      0.40%
  mpki                               |       0.90 |       0.69 |       0.75 |       0.73 |       0.77 |       0.80 |       0.79 |       0.72
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1573531 |    1442168 |    1434214 |    1392276 |    1425296 |    1476807 |    1561902 |    1482207
    num misses                       |        287 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   16372307 |   16251245 |   15946092 |   15893845 |   15773832 |   15707406 |   15997612 |   15703703
    num misses                       |       1960 |        369 |       1984 |       3153 |       3614 |       1582 |       2866 |       1571
    miss rate                        |      0.01% |      0.00% |      0.01% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01%
    mpki                             |       0.04 |       0.01 |       0.04 |       0.07 |       0.08 |       0.04 |       0.07 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2247 |        396 |       2011 |       3180 |       3641 |       1609 |       2893 |       1598
    num misses                       |        575 |        206 |        208 |        203 |        202 |        200 |        203 |        191
    miss rate                        |     25.59% |     52.02% |     10.34% |      6.38% |      5.55% |     12.43% |      7.02% |     11.95%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1573531 |    1442168 |    1434214 |    1392276 |    1425296 |    1476807 |    1561902 |    1482207
    num cache misses                 |      12593 |        328 |        319 |        329 |        446 |        431 |        459 |        420
    miss rate                        |      0.80% |      0.02% |      0.02% |      0.02% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.28 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   16372307 |   16251245 |   15946092 |   15893845 |   15773832 |   15707406 |   15997612 |   15703703
    num cache misses                 |    1210043 |    1190289 |    1185127 |    1141184 |    1160065 |    1163834 |    1205919 |    1156895
    miss rate                        |      7.39% |      7.32% |      7.43% |      7.18% |      7.35% |      7.41% |      7.54% |      7.37%
    mpki                             |      27.02 |      25.90 |      26.69 |      24.96 |      26.39 |      27.04 |      27.94 |      26.45
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1234763 |    1200762 |    1195551 |    1151192 |    1170695 |    1173989 |    1217643 |    1166652
    num cache misses                 |      87423 |      77438 |      77052 |      77239 |      77971 |      78256 |      77554 |      77983
    miss rate                        |      7.08% |      6.45% |      6.44% |      6.71% |      6.66% |      6.67% |      6.37% |      6.68%
    mpki                             |       1.95 |       1.68 |       1.74 |       1.69 |       1.77 |       1.82 |       1.80 |       1.78
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     101372 |      87593 |      87588 |      87347 |      88585 |      88410 |      89247 |      87749
    num cache misses                 |      15046 |       4485 |       4449 |       4295 |       4372 |       4411 |       4534 |       4311
    miss rate                        |     14.84% |      5.12% |      5.08% |      4.92% |      4.94% |      4.99% |      5.08% |      4.91%
    mpki                             |       0.34 |       0.10 |       0.10 |       0.09 |       0.10 |       0.10 |       0.11 |       0.10
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      45822 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    4194.40 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    4133.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6805 |         32 |         33 |         28 |        301 |        279 |        329 |        120
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
