                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  137325471 |  138182683 |  138550714 |  138208031 |  139923586 |  140460955 |  139468256 |  140767328 |  139518063 |  139919380 |  139728375 |  140720057 |  142072046 |  143135884 |  142645678 |  141619339
  Cycles                             |   63271200 |   63271200 |   63271200 |   63271200 |  253084800 |  253084800 |  253084800 |  253084800 |   63271200 |   63271200 |   63271200 |   63271200 |  253084800 |  253084800 |  253084800 |  253084800
  IPC                                |       2.17 |       2.18 |       2.19 |       2.18 |       0.55 |       0.55 |       0.55 |       0.56 |       2.21 |       2.21 |       2.21 |       2.22 |       0.56 |       0.57 |       0.56 |       0.56
  Time (ns)                          |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200 |   63271200
  Idle time (ns)                     |    4757787 |    4394599 |    3784059 |    3657161 |    3167332 |    2923129 |    2580870 |    2287041 |    2146480 |    1877123 |    1608249 |    1333869 |     816465 |     530900 |     531314 |    1034439
  Idle time (%)                      |       7.5% |       6.9% |       6.0% |       5.8% |       5.0% |       4.6% |       4.1% |       3.6% |       3.4% |       3.0% |       2.5% |       2.1% |       1.3% |       0.8% |       0.8% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   24276923 |   24256674 |   24071717 |   24614831 |   25231544 |   25528177 |   24764380 |   25522332 |   24852887 |   25131874 |   24289693 |   24818986 |   25295230 |   25778310 |   25264365 |   25446428
  num incorrect                      |      92694 |      91934 |      99023 |     104261 |     106887 |     108361 |     112285 |     111527 |     112697 |     112498 |     114190 |     111230 |     109234 |     106856 |     104494 |      97042
  misprediction rate                 |      0.38% |      0.38% |      0.41% |      0.42% |      0.42% |      0.42% |      0.45% |      0.44% |      0.45% |      0.45% |      0.47% |      0.45% |      0.43% |      0.41% |      0.41% |      0.38%
  mpki                               |       0.67 |       0.67 |       0.71 |       0.75 |       0.76 |       0.77 |       0.81 |       0.79 |       0.81 |       0.80 |       0.82 |       0.79 |       0.77 |       0.75 |       0.73 |       0.69
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5270508 |    5304305 |    5455280 |    5223720 |    5254373 |    5245238 |    5406358 |    5336165 |    5473922 |    5442031 |    5759199 |    5700837 |    5673197 |    5716106 |    5863206 |    5637880
    num misses                       |        223 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   50357543 |   50829710 |   51256733 |   50329384 |   50537792 |   50456381 |   50834917 |   50621093 |   50716867 |   50585114 |   51545491 |   51445944 |   51637780 |   51629156 |   51987040 |   51149455
