                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  105455314 |   23102558 |  247052519 |  245852237 |  282955255 |  222708475 |  228779148 |  215480527 |  246481087 |  218680151 |  175171719 |  120348571
  Cycles                             |  332895640 |  332895640 |  252541520 |  332895640 |  252541520 |  332895640 |  332895640 |  252541520 |  332895640 |  252541520 |  332895640 |  252541520
  IPC                                |       0.32 |       0.07 |       0.98 |       0.74 |       1.12 |       0.67 |       0.69 |       0.85 |       0.74 |       0.87 |       0.53 |       0.48
  Time (ns)                          |  114791600 |  114791600 |  114791600 |  114791600 |  114791600 |  114791600 |  114791600 |  114791600 |  114791600 |  114791600 |  114791600 |  114791600
  Idle time (ns)                     |   85177384 |  103390069 |   26740458 |   17874637 |   22141728 |   16801637 |   27356119 |   49646310 |   20747162 |   47845165 |   40002927 |   77947780
  Idle time (%)                      |      74.2% |      90.1% |      23.3% |      15.6% |      19.3% |      14.6% |      23.8% |      43.2% |      18.1% |      41.7% |      34.8% |      67.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    9317369 |     189573 |   22742779 |   18129344 |   26356941 |   16583547 |   15565827 |   19496570 |   17319355 |   20337637 |   12233806 |   10626353
  num incorrect                      |     612987 |       2823 |    2893808 |    1402689 |    2613972 |    1725344 |     864480 |    1450801 |     984927 |    1527785 |     615257 |     775352
  misprediction rate                 |      6.17% |      1.47% |     11.29% |      7.18% |      9.02% |      9.42% |      5.26% |      6.93% |      5.38% |      6.99% |      4.79% |      6.80%
  mpki                               |       5.81 |       0.12 |      11.71 |       5.71 |       9.24 |       7.75 |       3.78 |       6.73 |       4.00 |       6.99 |       3.51 |       6.44
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   11612960 |    1529565 |   27167861 |   25311557 |   31011914 |   23430133 |   22783287 |   22926065 |   24715685 |   23643873 |   17918939 |   12789591
    num misses                       |        145 |         47 |         57 |         52 |         54 |         52 |         52 |         56 |         52 |         52 |         52 |         54
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   48671968 |    7174866 |  106078547 |  127414651 |  128433272 |  113381595 |  119959422 |  101722055 |  129007925 |  105321757 |   98488674 |   57615533
    num misses                       |      20230 |       5846 |      10975 |      11775 |      17516 |       7664 |       7622 |      17797 |       9735 |      12740 |       6565 |       5965
    miss rate                        |      0.04% |      0.08% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.19 |       0.25 |       0.04 |       0.05 |       0.06 |       0.03 |       0.03 |       0.08 |       0.04 |       0.06 |       0.04 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      20375 |       5893 |      11032 |      11827 |      17570 |       7716 |       7674 |      17853 |       9787 |      12792 |       6617 |       6019
    num misses                       |       9942 |       5764 |       1749 |       1931 |       2776 |       1702 |       1810 |       4460 |       1838 |       1667 |       1256 |        947
    miss rate                        |     48.80% |     97.81% |     15.85% |     16.33% |     15.80% |     22.06% |     23.59% |     24.98% |     18.78% |     13.03% |     18.98% |     15.73%
    mpki                             |       0.09 |       0.25 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   11612960 |    1529565 |   27167861 |   25311557 |   31011914 |   23430133 |   22783287 |   22926065 |   24715685 |   23643873 |   17918939 |   12789591
    num cache misses                 |       6494 |        856 |      18100 |      11642 |      21318 |      11643 |       8095 |      13829 |       8390 |      12373 |       5618 |       6825
    miss rate                        |      0.06% |      0.06% |      0.07% |      0.05% |      0.07% |      0.05% |      0.04% |      0.06% |      0.03% |      0.05% |      0.03% |      0.05%
    mpki                             |       0.06 |       0.04 |       0.07 |       0.05 |       0.08 |       0.05 |       0.04 |       0.06 |       0.03 |       0.06 |       0.03 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   48671968 |    7174866 |  106078547 |  127414651 |  128433272 |  113381595 |  119959422 |  101722055 |  129007925 |  105321757 |   98488674 |   57615533
    num cache misses                 |     720367 |     344314 |    1603181 |     882105 |    2008801 |     651521 |     807399 |    1634997 |     932062 |    1756513 |     565625 |     911357
    miss rate                        |      1.48% |      4.80% |      1.51% |      0.69% |      1.56% |      0.57% |      0.67% |      1.61% |      0.72% |      1.67% |      0.57% |      1.58%
    mpki                             |       6.83 |      14.90 |       6.49 |       3.59 |       7.10 |       2.93 |       3.53 |       7.59 |       3.78 |       8.03 |       3.23 |       7.57
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     792709 |     418588 |    1622872 |     895513 |    2031661 |     664523 |     816759 |    1654794 |     941732 |    1770479 |     572029 |     918739
    num cache misses                 |     189883 |     344813 |      79626 |      71091 |     136808 |      65338 |      67086 |      96450 |      64188 |      77731 |      50106 |      41959
    miss rate                        |     23.95% |     82.38% |      4.91% |      7.94% |      6.73% |      9.83% |      8.21% |      5.83% |      6.82% |      4.39% |      8.76% |      4.57%
    mpki                             |       1.80 |      14.93 |       0.32 |       0.29 |       0.48 |       0.29 |       0.29 |       0.45 |       0.26 |       0.36 |       0.29 |       0.35
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
