                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492859348 |   58175556 |   83336982 |  108509663 |  133669137 |  158844375 |  184003491 |  209171187 |  234339340 |  259494857 |  284664520 |  308032763
  Cycles                             |  738797040 |  738797040 |  560466720 |  738797040 |  560466720 |  738797040 |  738797040 |  738797040 |  738797040 |  560466720 |  560466720 |  738797040
  IPC                                |       0.67 |       0.08 |       0.15 |       0.15 |       0.24 |       0.22 |       0.25 |       0.28 |       0.32 |       0.46 |       0.51 |       0.42
  Time (ns)                          |  254757600 |  254757600 |  254757600 |  254757600 |  254757600 |  254757600 |  254757600 |  254757600 |  254757600 |  254757600 |  254757600 |  254757600
  Idle time (ns)                     |   69943096 |  235861226 |  225564537 |  223081172 |  212986097 |  210721316 |  204607567 |  197750441 |  191277280 |  181061113 |  174659871 |  172525778
  Idle time (%)                      |      27.5% |      92.6% |      88.5% |      87.6% |      83.6% |      82.7% |      80.3% |      77.6% |      75.1% |      71.1% |      68.6% |      67.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76986073 |    9019578 |   11811011 |   14614706 |   17403184 |   20200318 |   23003757 |   25791328 |   28587488 |   31383853 |   34177484 |   36375385
  num incorrect                      |     567310 |     587160 |     589551 |     585381 |     589819 |     591641 |     583998 |     591125 |     592151 |     589442 |     592179 |     591371
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.39 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42861 |    5592845 |   11185249 |   16777516 |   22369920 |   27962324 |   33554728 |   39147132 |   44739536 |   50331940 |   55924344 |   61516886
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43794900 |    6202702 |    6201513 |    6202778 |    6201135 |    6202512 |    6202309 |    6201557 |    6202049 |    6200776 |    6200859 |    5901662
    num misses                       |   36021986 |    2768600 |    2779619 |    2774876 |    2784291 |    2779614 |    2769091 |    2779438 |    2783410 |    2785026 |    2785807 |    2779541
    miss rate                        |     82.25% |     44.64% |     44.82% |     44.74% |     44.90% |     44.81% |     44.65% |     44.82% |     44.88% |     44.91% |     44.93% |     47.10%
    mpki                             |      73.09 |      47.59 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022095 |    2768616 |    2779635 |    2774892 |    2784307 |    2779630 |    2769107 |    2779454 |    2783426 |    2785042 |    2785823 |    2779557
    num misses                       |   34729683 |    2664679 |    2685760 |    2681048 |    2696018 |    2690108 |    2670629 |    2687928 |    2696138 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.80 |      32.23 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42861 |    5592845 |   11185249 |   16777516 |   22369920 |   27962324 |   33554728 |   39147132 |   44739536 |   50331940 |   55924344 |   61516886
    num cache misses                 |       1890 |        108 |        132 |        153 |        178 |        204 |         94 |        108 |        135 |        164 |        187 |        208
