                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   84335344 |   85305657 |   85071337 |   84809553 |   72193937 |   72489050 |   73155751 |   73127108
  Cycles                             |  101264230 |  101264230 |  101264230 |  101264230 |   76821140 |   76821140 |   76821140 |   76821140
  IPC                                |       0.83 |       0.84 |       0.84 |       0.84 |       0.94 |       0.94 |       0.95 |       0.95
  Time (ns)                          |   34918700 |   34918700 |   34918700 |   34918700 |   34918700 |   34918700 |   34918700 |   34918700
  Idle time (ns)                     |        176 |     316163 |     320262 |     322938 |     325545 |     328185 |     330793 |     333431
  Idle time (%)                      |       0.0% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       0.9% |       1.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    8954130 |    9355519 |    9287952 |    9229379 |    5744492 |    5835063 |    5983285 |    5962095
  num incorrect                      |      15908 |       6111 |       7596 |       7900 |       7067 |       7267 |       7792 |       8420
  misprediction rate                 |      0.18% |      0.07% |      0.08% |      0.09% |      0.12% |      0.12% |      0.13% |      0.14%
  mpki                               |       0.19 |       0.07 |       0.09 |       0.09 |       0.10 |       0.10 |       0.11 |       0.12
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10519271 |   10385203 |   10400630 |   10383102 |   10135487 |   10137520 |   10268294 |   10326813
    num misses                       |        131 |         23 |         23 |         23 |         23 |         23 |         23 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   29009407 |   28792104 |   28753592 |   28657461 |   26444104 |   26461673 |   26724964 |   26779499
    num misses                       |    1290436 |    1283401 |    1285644 |    1285208 |    1282790 |    1284065 |    1286007 |    1282042
    miss rate                        |      4.45% |      4.46% |      4.47% |      4.48% |      4.85% |      4.85% |      4.81% |      4.79%
    mpki                             |      15.30 |      15.04 |      15.11 |      15.15 |      17.77 |      17.71 |      17.58 |      17.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |    1290567 |    1283424 |    1285667 |    1285231 |    1282813 |    1284088 |    1286030 |    1282065
    num misses                       |     526049 |     521539 |     523559 |     528299 |     522900 |     525596 |     527367 |     519610
    miss rate                        |     40.76% |     40.64% |     40.72% |     41.11% |     40.76% |     40.93% |     41.01% |     40.53%
    mpki                             |       6.24 |       6.11 |       6.15 |       6.23 |       7.24 |       7.25 |       7.21 |       7.11
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10519271 |   10385203 |   10400630 |   10383102 |   10135487 |   10137520 |   10268294 |   10326813
    num cache misses                 |       3672 |        615 |        679 |        653 |       1083 |       1035 |       1086 |       1249
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.04 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   29009407 |   28792104 |   28753592 |   28657461 |   26444104 |   26461673 |   26724964 |   26779499
    num cache misses                 |     750057 |     745218 |     728082 |     742045 |     972993 |     972207 |     972914 |     959598
    miss rate                        |      2.59% |      2.59% |      2.53% |      2.59% |      3.68% |      3.67% |      3.64% |      3.58%
    mpki                             |       8.89 |       8.74 |       8.56 |       8.75 |      13.48 |      13.41 |      13.30 |      13.12
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     825421 |     811735 |     795930 |     811287 |    1033419 |    1032038 |    1043341 |    1033736
    num cache misses                 |     349747 |     333669 |     333404 |     333874 |     497112 |     496502 |     492185 |     489202
    miss rate                        |     42.37% |     41.11% |     41.89% |     41.15% |     48.10% |     48.11% |     47.17% |     47.32%
    mpki                             |       4.15 |       3.91 |       3.92 |       3.94 |       6.89 |       6.85 |       6.73 |       6.69
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     437451 |     414623 |     415854 |     417791 |     556455 |     555298 |     561526 |     562092
    num cache misses                 |      27148 |      16984 |      16993 |      17015 |      16958 |      16963 |      17016 |      17086
    miss rate                        |      6.21% |      4.10% |      4.09% |      4.07% |      3.05% |      3.05% |      3.03% |      3.04%
    mpki                             |       0.32 |       0.20 |       0.20 |       0.20 |       0.23 |       0.23 |       0.23 |       0.23
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     146150 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   15158.98 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |   15097.72 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6679 |        135 |        141 |        145 |        135 |        138 |        151 |        144
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
