                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  182260328 |  184664097 |  184039810 |  184549856 |  182216011 |  181661776 |  183192708 |  185237931 |  186072977 |  187567352 |  185321796 |  186722664
  Cycles                             |  111646400 |  111646400 |  111646400 |  111646400 |   83734800 |   83734800 |   83734800 |  111646400 |  111646400 |  111646400 |   83734800 |  111646400
  IPC                                |       1.63 |       1.65 |       1.65 |       1.65 |       2.18 |       2.17 |       2.19 |       1.66 |       1.67 |       1.68 |       2.21 |       1.67
  Time (ns)                          |   27911600 |   27911600 |   27911600 |   27911600 |   27911600 |   27911600 |   27911600 |   27911600 |   27911600 |   27911600 |   27911600 |   27911600
  Idle time (ns)                     |    1660501 |    1414593 |    1381779 |    1251425 |    1042287 |    1039619 |     776316 |     592900 |     463179 |     372416 |     290791 |     456546
  Idle time (%)                      |       5.9% |       5.1% |       5.0% |       4.5% |       3.7% |       3.7% |       2.8% |       2.1% |       1.7% |       1.3% |       1.0% |       1.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   32068115 |   32192297 |   32824018 |   33095606 |   32112246 |   32336759 |   32234547 |   33100460 |   32592969 |   33614484 |   32274329 |   33408096
  num incorrect                      |     120365 |     122902 |     129107 |     134297 |     138639 |     138283 |     141407 |     139812 |     140321 |     135860 |     133716 |     124144
  misprediction rate                 |      0.37% |      0.38% |      0.39% |      0.40% |      0.43% |      0.43% |      0.44% |      0.42% |      0.43% |      0.40% |      0.41% |      0.37%
  mpki                               |       0.66 |       0.67 |       0.70 |       0.73 |       0.76 |       0.76 |       0.77 |       0.75 |       0.75 |       0.72 |       0.72 |       0.66
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6907006 |    7137910 |    6831484 |    6860248 |    6991167 |    6863888 |    7153948 |    7097199 |    7453738 |    7207008 |    7580315 |    7282680
    num misses                       |        222 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   66929985 |   68120806 |   66902090 |   66828793 |   66670555 |   66044172 |   67055115 |   67146068 |   68277816 |   67859176 |   68212262 |   67589704
    num misses                       |      65509 |      67095 |      64279 |      64672 |      65161 |      64489 |      64327 |      64654 |      66466 |      65428 |      66075 |      63260
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09%
    mpki                             |       0.36 |       0.36 |       0.35 |       0.35 |       0.36 |       0.35 |       0.35 |       0.35 |       0.36 |       0.35 |       0.36 |       0.34
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      65731 |      67122 |      64306 |      64699 |      65188 |      64516 |      64354 |      64681 |      66493 |      65455 |      66102 |      63287
    num misses                       |       1837 |       1853 |       1157 |       1160 |       1048 |       1479 |       1605 |       1455 |       1069 |       3031 |       1330 |       1027
    miss rate                        |      2.79% |      2.76% |      1.80% |      1.79% |      1.61% |      2.29% |      2.49% |      2.25% |      1.61% |      4.63% |      2.01% |      1.62%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6907006 |    7137910 |    6831484 |    6860248 |    6991167 |    6863888 |    7153948 |    7097199 |    7453738 |    7207008 |    7580315 |    7282680
    num cache misses                 |      26562 |      10903 |      10652 |      10430 |      11816 |      11828 |      12002 |      10812 |      10345 |      10704 |      11890 |      10536
    miss rate                        |      0.38% |      0.15% |      0.16% |      0.15% |      0.17% |      0.17% |      0.17% |      0.15% |      0.14% |      0.15% |      0.16% |      0.14%
    mpki                             |       0.15 |       0.06 |       0.06 |       0.06 |       0.06 |       0.07 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   66929985 |   68120806 |   66902090 |   66828793 |   66670555 |   66044172 |   67055115 |   67146068 |   68277816 |   67859176 |   68212262 |   67589704
    num cache misses                 |   17061699 |   17542854 |   17008077 |   16888169 |   17022770 |   16652963 |   17025533 |   16910199 |   17339376 |   16959999 |   17275658 |   16882698
    miss rate                        |     25.49% |     25.75% |     25.42% |     25.27% |     25.53% |     25.21% |     25.39% |     25.18% |     25.40% |     24.99% |     25.33% |     24.98%
    mpki                             |      93.61 |      95.00 |      92.42 |      91.51 |      93.42 |      91.67 |      92.94 |      91.29 |      93.19 |      90.42 |      93.22 |      90.42
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17121211 |   17585815 |   17049411 |   16929408 |   17066607 |   16697056 |   17069938 |   16951932 |   17380027 |   17002230 |   17319442 |   16924975
    num cache misses                 |    2706142 |    3287924 |    2965461 |    2642202 |    3843299 |    3780678 |    3853746 |    2433941 |    2885902 |    3028523 |    3908560 |    2763524
    miss rate                        |     15.81% |     18.70% |     17.39% |     15.61% |     22.52% |     22.64% |     22.58% |     14.36% |     16.60% |     17.81% |     22.57% |     16.33%
    mpki                             |      14.85 |      17.80 |      16.11 |      14.32 |      21.09 |      20.81 |      21.04 |      13.14 |      15.51 |      16.15 |      21.09 |      14.80
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2741135 |    3320587 |    2996719 |    2673631 |    3875963 |    3813545 |    3887146 |    2465492 |    2916816 |    3060648 |    3941110 |    2795902
    num cache misses                 |      85259 |      69356 |      62441 |      67239 |      49101 |      54147 |      56678 |      71889 |      61211 |      65886 |      57800 |      73069
    miss rate                        |      3.11% |      2.09% |      2.08% |      2.51% |      1.27% |      1.42% |      1.46% |      2.92% |      2.10% |      2.15% |      1.47% |      2.61%
    mpki                             |       0.47 |       0.38 |       0.34 |       0.36 |       0.27 |       0.30 |       0.31 |       0.39 |       0.33 |       0.35 |       0.31 |       0.39
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     255194 |          0 |          0 |          0 |          0 |          0 |     255552 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    4928.00 |        inf |        inf |        inf |        inf |        inf |    4916.19 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    4866.75 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    4854.94 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      18162 |      10357 |      10297 |      11150 |      15093 |      13518 |      14626 |      10942 |      10570 |      10662 |      15102 |      12096
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      43204 |      39672 |      33887 |      37892 |      21482 |      26466 |      27600 |      42556 |      31979 |      37086 |      29814 |      42799
