                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
    num cache accesses               |    81804813 |    80880788 |    80729211 |    80999598 |    82009250 |    81688110 |    80239217 |    80192473 |    78952449 |    78320772 |    55337540 |    55708825
    num cache misses                 |    38534240 |    37894708 |    37660295 |    37756664 |    22793107 |    22731400 |    22479877 |    22265362 |    36314882 |    36058471 |    24230355 |    24108976
    miss rate                        |      47.11% |      46.85% |      46.65% |      46.61% |      27.79% |      27.83% |      28.02% |      27.76% |      46.00% |      46.04% |      43.79% |      43.28%
    mpki                             |       10.60 |        9.62 |        9.53 |        9.67 |        6.08 |        6.00 |        5.84 |        5.62 |        7.36 |        7.50 |        5.10 |        4.91
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    40846585 |    40036762 |    39632462 |    39990431 |    26385957 |    25960201 |    26095216 |    25800781 |    38285101 |    37423045 |    25574240 |    25888159
    num cache misses                 |     9259511 |     7483119 |     7383391 |     7753060 |    10165812 |     9753644 |     9966196 |    10931393 |     3064439 |     2032831 |     1539635 |     2225482
    miss rate                        |      22.67% |      18.69% |      18.63% |      19.39% |      38.53% |      37.57% |      38.19% |      42.37% |       8.00% |       5.43% |       6.02% |       8.60%
    mpki                             |        2.55 |        1.90 |        1.87 |        1.99 |        2.71 |        2.58 |        2.59 |        2.76 |        0.62 |        0.42 |        0.32 |        0.45
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    51506654 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    51592330 |           0 |           0 |           0
  average dram access latency (ns)   |      128.32 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |      135.50 |         inf |         inf |         inf
  average dram queueing delay        |       67.06 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       74.25 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       8.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       8.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     5816797 |     5119400 |     5009013 |     5419413 |     7262181 |     6955092 |     7161935 |     6399524 |      377542 |      244643 |      301622 |      476159
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |     1070414 |      897501 |      898887 |      917772 |      919069 |      927606 |      908417 |     2716779 |     2535551 |     1757684 |     1203213 |     1619009
