                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   72425021 |   72938089 |   73003991 |   72838816 |   69141844 |   69144051 |   72502582 |   72452251 |   72390638 |   72378664 |   69359986 |   69509420
  Cycles                             |   95003200 |   95003200 |   95003200 |   95003200 |   23750800 |   23750800 |   95003200 |   95003200 |   95003200 |   95003200 |   23750800 |   23750800
  IPC                                |       0.76 |       0.77 |       0.77 |       0.77 |       2.91 |       2.91 |       0.76 |       0.76 |       0.76 |       0.76 |       2.92 |       2.93
  Time (ns)                          |   23750800 |   23750800 |   23750800 |   23750800 |   23750800 |   23750800 |   23750800 |   23750800 |   23750800 |   23750800 |   23750800 |   23750800
  Idle time (ns)                     |        347 |     463984 |     464751 |     465278 |     465674 |     466070 |     466466 |     466927 |     467388 |     467784 |     468180 |     468576
  Idle time (%)                      |       0.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4014890 |    4346427 |    4368207 |    4313306 |    6407457 |    6408024 |    7527738 |    7510958 |    7490263 |    7486432 |    6480176 |    6529990
  num incorrect                      |      36824 |      28863 |      28863 |      28864 |      24094 |      24097 |      24090 |      24091 |      24097 |      24090 |      24092 |      24085
  misprediction rate                 |      0.91% |      0.66% |      0.66% |      0.66% |      0.37% |      0.37% |      0.32% |      0.32% |      0.32% |      0.32% |      0.37% |      0.37%
  mpki                               |       0.51 |       0.40 |       0.40 |       0.40 |       0.35 |       0.35 |       0.33 |       0.33 |       0.33 |       0.33 |       0.35 |       0.35
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6716542 |    6598995 |    6599146 |    6598999 |    5499561 |    5499672 |    5499561 |    5499563 |    5499672 |    5499561 |    5499561 |    5499562
    num misses                       |        193 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23530213 |   23368938 |   23380214 |   23352438 |   20867485 |   20868145 |   21427617 |   21419228 |   21409232 |   21406964 |   20903837 |   20928749
    num misses                       |      22417 |      20994 |      21185 |      20885 |      17606 |      17416 |      17482 |      17606 |      17222 |      17652 |      17349 |      17394
    miss rate                        |      0.10% |      0.09% |      0.09% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.31 |       0.29 |       0.29 |       0.29 |       0.25 |       0.25 |       0.24 |       0.24 |       0.24 |       0.24 |       0.25 |       0.25
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      22610 |      21019 |      21210 |      20910 |      17631 |      17441 |      17507 |      17631 |      17247 |      17677 |      17374 |      17419
    num misses                       |       4742 |       3848 |       3843 |       3813 |       3242 |       3241 |       3207 |       3191 |       3217 |       3257 |       3169 |       3216
    miss rate                        |     20.97% |     18.31% |     18.12% |     18.24% |     18.39% |     18.58% |     18.32% |     18.10% |     18.65% |     18.43% |     18.24% |     18.46%
    mpki                             |       0.07 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6716542 |    6598995 |    6599146 |    6598999 |    5499561 |    5499672 |    5499561 |    5499563 |    5499672 |    5499561 |    5499561 |    5499562
    num cache misses                 |      11165 |       1713 |       1744 |       1778 |       3603 |       3652 |       1521 |       1540 |       1673 |       1612 |       3614 |       3704
    miss rate                        |      0.17% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.03% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07%
    mpki                             |       0.15 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05 |       0.02 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23530213 |   23368938 |   23380214 |   23352438 |   20867485 |   20868145 |   21427617 |   21419228 |   21409232 |   21406964 |   20903837 |   20928749
    num cache misses                 |    2627835 |    2611634 |    2609589 |    2611654 |    2176125 |    2174498 |    2176346 |    2176264 |    2176113 |    2174485 |    2176342 |    2176244
    miss rate                        |     11.17% |     11.18% |     11.16% |     11.18% |     10.43% |     10.42% |     10.16% |     10.16% |     10.16% |     10.16% |     10.41% |     10.40%
    mpki                             |      36.28 |      35.81 |      35.75 |      35.86 |      31.47 |      31.45 |      30.02 |      30.04 |      30.06 |      30.04 |      31.38 |      31.31
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2677135 |    2649055 |    2647009 |    2649120 |    2209841 |    2207963 |    2207597 |    2207320 |    2207404 |    2205728 |    2210290 |    2210119
    num cache misses                 |     258169 |     233457 |     232357 |     231428 |     257581 |     257458 |     188266 |     188820 |     188885 |     187170 |     256291 |     256476
    miss rate                        |      9.64% |      8.81% |      8.78% |      8.74% |     11.66% |     11.66% |      8.53% |      8.55% |      8.56% |      8.49% |     11.60% |     11.60%
    mpki                             |       3.56 |       3.20 |       3.18 |       3.18 |       3.73 |       3.72 |       2.60 |       2.61 |       2.61 |       2.59 |       3.70 |       3.69
