                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   69478083 |   90036401 |   90019581 |   70076063 |   72188168 |   91068231 |   72155248 |   89579209 |   90992799 |   72199513 |   90920878 |   90972538
  Cycles                             |   28690420 |   37819190 |   37819190 |   28690420 |   28690420 |   37819190 |   28690420 |   37819190 |   37819190 |   28690420 |   37819190 |   37819190
  IPC                                |       2.42 |       2.38 |       2.38 |       2.44 |       2.52 |       2.41 |       2.51 |       2.37 |       2.41 |       2.52 |       2.40 |       2.41
  Time (ns)                          |   13041100 |   13041100 |   13041100 |   13041100 |   13041100 |   13041100 |   13041100 |   13041100 |   13041100 |   13041100 |   13041100 |   13041100
  Idle time (ns)                     |        258 |     459325 |     461576 |     462351 |     463123 |     463877 |     464641 |     465389 |     466149 |     466881 |     467661 |     468390
  Idle time (%)                      |       0.0% |       3.5% |       3.5% |       3.5% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3565865 |    9596789 |    9591690 |    3893791 |    7184160 |   12578334 |    7174750 |   12153041 |   12556780 |    7187401 |   12536099 |   12550982
  num incorrect                      |     109081 |      91936 |      91957 |      91914 |      76689 |      76707 |      76685 |      76699 |      76708 |      76689 |      76731 |      76713
  misprediction rate                 |      2.97% |      0.95% |      0.95% |      2.31% |      1.06% |      0.61% |      1.06% |      0.63% |      0.61% |      1.06% |      0.61% |      0.61%
  mpki                               |       1.57 |       1.02 |       1.02 |       1.31 |       1.06 |       0.84 |       1.06 |       0.86 |       0.84 |       1.06 |       0.84 |       0.84
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187268 |    6048504 |    6048718 |    6048522 |    5040847 |    5040956 |    5040854 |    5040852 |    5040959 |    5040847 |    5041050 |    5040964
    num misses                       |        349 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   21662809 |   24267828 |   24266111 |   21416435 |   19817356 |   22514871 |   19812681 |   22301816 |   22504101 |   19818976 |   22494126 |   22501225
    num misses                       |      23593 |      20576 |      20950 |      20380 |      17546 |      17014 |      17547 |      17452 |      17054 |      17505 |      17610 |      17627
    miss rate                        |      0.11% |      0.08% |      0.09% |      0.10% |      0.09% |      0.08% |      0.09% |      0.08% |      0.08% |      0.09% |      0.08% |      0.08%
    mpki                             |       0.34 |       0.23 |       0.23 |       0.29 |       0.24 |       0.19 |       0.24 |       0.19 |       0.19 |       0.24 |       0.19 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      23942 |      20604 |      20978 |      20408 |      17574 |      17042 |      17575 |      17480 |      17082 |      17533 |      17638 |      17655
    num misses                       |       4963 |       3737 |       3793 |       3742 |       3240 |       3204 |       3202 |       3148 |       3185 |       3229 |       3188 |       3315
    miss rate                        |     20.73% |     18.14% |     18.08% |     18.34% |     18.44% |     18.80% |     18.22% |     18.01% |     18.65% |     18.42% |     18.07% |     18.78%
    mpki                             |       0.07 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
