                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  178787448 |  187281011 |  178808213 |  183961513 |  226154202 |  228042893 |  229496006 |  227573556 |  205923621 |  204938542 |  207260660 |  206640456
  Cycles                             |  158686660 |  158686660 |  158686660 |  158686660 |  209177870 |  209177870 |  209177870 |  209177870 |  158686660 |  158686660 |  158686660 |  158686660
  IPC                                |       1.13 |       1.18 |       1.13 |       1.16 |       1.08 |       1.09 |       1.10 |       1.09 |       1.30 |       1.29 |       1.31 |       1.30
  Time (ns)                          |   72130300 |   72130300 |   72130300 |   72130300 |   72130300 |   72130300 |   72130300 |   72130300 |   72130300 |   72130300 |   72130300 |   72130300
  Idle time (ns)                     |       8328 |    1554437 |     466798 |     467571 |    3849511 |    3696966 |    4775417 |    3755075 |    5053451 |    5335000 |    6272922 |    5061315
  Idle time (%)                      |       0.0% |       2.2% |       0.6% |       0.6% |       5.3% |       5.1% |       6.6% |       5.2% |       7.0% |       7.4% |       8.7% |       7.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   12490555 |   15131691 |   12713157 |   14185770 |   26962086 |   27881214 |   28304156 |   27755201 |   24579864 |   24402547 |   25088822 |   24911687
  num incorrect                      |      36138 |      19306 |      19141 |      19298 |      18150 |      17998 |      17817 |      17710 |      17144 |      16819 |      16150 |      16236
  misprediction rate                 |      0.29% |      0.13% |      0.15% |      0.14% |      0.07% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.06% |      0.07%
  mpki                               |       0.20 |       0.10 |       0.11 |       0.10 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17786944 |   17623653 |   17623347 |   17622635 |   17306584 |   17116742 |   17115057 |   17114614 |   15732291 |   15681191 |   15675589 |   15675306
    num misses                       |        280 |         28 |         35 |         35 |         35 |         35 |         35 |         35 |         35 |         28 |         30 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   93081158 |   93790151 |   92576344 |   93313796 |   98063112 |   97792117 |   97982996 |   97707705 |   89311011 |   89015305 |   89293908 |   89204763
    num misses                       |      54463 |      50666 |      50592 |      50713 |      49662 |      50482 |      49271 |      49256 |      45817 |      45608 |      45232 |      45047
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
