                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21627342 |    3836230 |    3879057 |    4151318 |    3869714 |    3983512 |    3366620 |    3527821
  Cycles                             |   16528000 |   16528000 |   16528000 |   16528000 |   16528000 |   16528000 |   16528000 |   16528000
  IPC                                |       1.31 |       0.23 |       0.23 |       0.25 |       0.23 |       0.24 |       0.20 |       0.21
  Time (ns)                          |    4132000 |    4132000 |    4132000 |    4132000 |    4132000 |    4132000 |    4132000 |    4132000
  Idle time (ns)                     |       1447 |    3414291 |    3414578 |    3414806 |    3414665 |    3414933 |    3414832 |    3414886
  Idle time (%)                      |       0.0% |      82.6% |      82.6% |      82.6% |      82.6% |      82.6% |      82.6% |      82.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2456059 |    1128626 |    1152059 |    1259913 |    1146656 |    1192983 |     937683 |    1001092
  num incorrect                      |     160279 |      14827 |      14285 |      10856 |      14329 |      13117 |      21392 |      19234
  misprediction rate                 |      6.13% |      1.30% |      1.22% |      0.85% |      1.23% |      1.09% |      2.23% |      1.89%
  mpki                               |       7.41 |       3.86 |       3.68 |       2.62 |       3.70 |       3.29 |       6.35 |       5.45
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3281934 |      58077 |      56515 |      52303 |      56849 |      54015 |      63011 |      62891
    num misses                       |        175 |         24 |         25 |         24 |         25 |         24 |         25 |         25
    miss rate                        |      0.01% |      0.04% |      0.04% |      0.05% |      0.04% |      0.04% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5087273 |     845413 |     848611 |     878519 |     847851 |     859625 |     796436 |     815259
    num misses                       |       2785 |       1078 |       1149 |       1178 |       1176 |       1154 |       1122 |       1166
    miss rate                        |      0.05% |      0.13% |      0.14% |      0.13% |      0.14% |      0.13% |      0.14% |      0.14%
    mpki                             |       0.13 |       0.28 |       0.30 |       0.28 |       0.30 |       0.29 |       0.33 |       0.33
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2960 |       1102 |       1174 |       1202 |       1201 |       1178 |       1147 |       1191
    num misses                       |        701 |        182 |        185 |        186 |        187 |        174 |        176 |        181
    miss rate                        |     23.68% |     16.52% |     15.76% |     15.47% |     15.57% |     14.77% |     15.34% |     15.20%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3281934 |      58077 |      56515 |      52303 |      56849 |      54015 |      63011 |      62891
    num cache misses                 |       2924 |        169 |        173 |        171 |        174 |        170 |        172 |        171
    miss rate                        |      0.09% |      0.29% |      0.31% |      0.33% |      0.31% |      0.31% |      0.27% |      0.27%
    mpki                             |       0.14 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5087273 |     845413 |     848611 |     878519 |     847851 |     859625 |     796436 |     815259
    num cache misses                 |      52972 |      26167 |      26151 |      25823 |      26201 |      26012 |      26344 |      26326
    miss rate                        |      1.04% |      3.10% |      3.08% |      2.94% |      3.09% |      3.03% |      3.31% |      3.23%
    mpki                             |       2.45 |       6.82 |       6.74 |       6.22 |       6.77 |       6.53 |       7.83 |       7.46
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58203 |      26608 |      26555 |      26207 |      27171 |      26917 |      27384 |      27345
    num cache misses                 |      42892 |      23873 |      23854 |      23604 |      23921 |      23821 |      24064 |      23998
    miss rate                        |     73.69% |     89.72% |     89.83% |     90.07% |     88.04% |     88.50% |     87.88% |     87.76%
    mpki                             |       1.98 |       6.22 |       6.15 |       5.69 |       6.18 |       5.98 |       7.15 |       6.80
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45550 |      24166 |      24101 |      23835 |      24738 |      24558 |      24933 |      24847
    num cache misses                 |      32673 |      13643 |      13439 |      13453 |      14467 |      14318 |      14452 |      14324
    miss rate                        |     71.73% |     56.46% |     55.76% |     56.44% |     58.48% |     58.30% |     57.96% |     57.65%
    mpki                             |       1.51 |       3.56 |       3.46 |       3.24 |       3.74 |       3.59 |       4.29 |       4.06
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13711 |          0 |          0 |          0 |      13650 |          0 |          0 |          0
  average dram access latency (ns)   |      61.55 |        inf |        inf |        inf |      61.52 |        inf |        inf |        inf
  average dram queueing delay        |       0.30 |       0.00 |       0.00 |       0.00 |       0.27 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10420 |        306 |        241 |        250 |        209 |        219 |        162 |        192
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3992 |       3753 |       3773 |       3804 |       4698 |       4514 |       4695 |       4589
