                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11010428 |    3107566 |    3140262 |    2889461 |    3194898 |    3124078 |    2653058 |    3143555 |    3054471 |    2940951 |    3281374 |    3200453
  Cycles                             |   11201200 |   11201200 |   11201200 |   11201200 |    8400900 |   11201200 |    8400900 |   11201200 |   11201200 |    8400900 |   11201200 |    8400900
  IPC                                |       0.98 |       0.28 |       0.28 |       0.26 |       0.38 |       0.28 |       0.32 |       0.28 |       0.27 |       0.35 |       0.29 |       0.38
  Time (ns)                          |    2800300 |    2800300 |    2800300 |    2800300 |    2800300 |    2800300 |    2800300 |    2800300 |    2800300 |    2800300 |    2800300 |    2800300
  Idle time (ns)                     |       1536 |    2291722 |    2292138 |    2292004 |    2282404 |    2292198 |    2282454 |    2292751 |    2292814 |    2282962 |    2291681 |    2281956
  Idle time (%)                      |       0.1% |      81.8% |      81.9% |      81.8% |      81.5% |      81.9% |      81.5% |      81.9% |      81.9% |      81.5% |      81.8% |      81.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1334672 |     986639 |    1000490 |     897794 |    1029331 |     994127 |     799833 |    1002429 |     966967 |     922402 |    1053142 |    1023931
  num incorrect                      |      75779 |       4805 |       4245 |       7587 |       2575 |       4653 |      10527 |       4225 |       5302 |       6370 |       3561 |       3801
  misprediction rate                 |      5.37% |      0.48% |      0.42% |      0.84% |      0.25% |      0.47% |      1.30% |      0.42% |      0.55% |      0.69% |      0.34% |      0.37%
  mpki                               |       6.88 |       1.55 |       1.35 |       2.63 |       0.81 |       1.49 |       3.97 |       1.34 |       1.74 |       2.17 |       1.09 |       1.19
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1276248 |      40894 |      38391 |      58188 |      26763 |      39394 |      78509 |      37208 |      43486 |      50038 |      32756 |      35207
    num misses                       |        177 |         27 |         27 |         29 |         27 |         27 |         27 |         27 |         27 |         27 |         26 |         26
    miss rate                        |      0.01% |      0.07% |      0.07% |      0.05% |      0.10% |      0.07% |      0.03% |      0.07% |      0.06% |      0.05% |      0.08% |      0.07%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2671044 |     586131 |     589713 |     563942 |     590065 |     587637 |     539624 |     588940 |     579207 |     565094 |     608786 |     596920
    num misses                       |       1409 |        133 |        133 |        133 |        125 |        116 |        126 |        125 |        130 |        110 |        111 |        110
    miss rate                        |      0.05% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.13 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1586 |        160 |        160 |        162 |        152 |        143 |        153 |        152 |        157 |        137 |        137 |        136
    num misses                       |        595 |        133 |        136 |        131 |        138 |        125 |        135 |        132 |        137 |        121 |        122 |        121
    miss rate                        |     37.52% |     83.12% |     85.00% |     80.86% |     90.79% |     87.41% |     88.24% |     86.84% |     87.26% |     88.32% |     89.05% |     88.97%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1276248 |      40894 |      38391 |      58188 |      26763 |      39394 |      78509 |      37208 |      43486 |      50038 |      32756 |      35207
    num cache misses                 |       2791 |        171 |        172 |        179 |        171 |        170 |        171 |        171 |        172 |        171 |        168 |        169
    miss rate                        |      0.22% |      0.42% |      0.45% |      0.31% |      0.64% |      0.43% |      0.22% |      0.46% |      0.40% |      0.34% |      0.51% |      0.48%
    mpki                             |       0.25 |       0.06 |       0.05 |       0.06 |       0.05 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2671044 |     586131 |     589713 |     563942 |     590065 |     587637 |     539624 |     588940 |     579207 |     565094 |     608786 |     596920
    num cache misses                 |      34153 |       8924 |       8876 |       9215 |       8802 |       8893 |       9323 |       8840 |       8977 |       9026 |       8749 |       8708
    miss rate                        |      1.28% |      1.52% |      1.51% |      1.63% |      1.49% |      1.51% |      1.73% |      1.50% |      1.55% |      1.60% |      1.44% |      1.46%
    mpki                             |       3.10 |       2.87 |       2.83 |       3.19 |       2.76 |       2.85 |       3.51 |       2.81 |       2.94 |       3.07 |       2.67 |       2.72
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39204 |       9191 |       9138 |       9519 |       9031 |       9341 |       9881 |       9270 |       9436 |       9502 |       9212 |       9189
    num cache misses                 |      25865 |       8708 |       8664 |       8864 |       8596 |       8624 |       8895 |       8606 |       8679 |       8697 |       8512 |       8534
    miss rate                        |     65.98% |     94.74% |     94.81% |     93.12% |     95.18% |     92.32% |     90.02% |     92.84% |     91.98% |     91.53% |     92.40% |     92.87%
    mpki                             |       2.35 |       2.80 |       2.76 |       3.07 |       2.69 |       2.76 |       3.35 |       2.74 |       2.84 |       2.96 |       2.59 |       2.67
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28636 |       8804 |       8754 |       8990 |       8655 |       8902 |       9283 |       8865 |       8971 |       9001 |       8807 |       8847
    num cache misses                 |      22389 |       5317 |       5185 |       5367 |       5237 |       5635 |       5927 |       5602 |       5701 |       5733 |       7611 |       7504
    miss rate                        |     78.18% |     60.39% |     59.23% |     59.70% |     60.51% |     63.30% |     63.85% |     63.19% |     63.55% |     63.69% |     86.42% |     84.82%
    mpki                             |       2.03 |       1.71 |       1.65 |       1.86 |       1.64 |       1.80 |       2.23 |       1.78 |       1.87 |       1.95 |       2.32 |       2.34
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       7441 |          0 |          0 |          0 |          0 |       7451 |          0 |          0 |          0 |          0 |       7446 |          0
  average dram access latency (ns)   |      61.35 |        inf |        inf |        inf |        inf |      61.37 |        inf |        inf |        inf |        inf |      61.35 |        inf
  average dram queueing delay        |       0.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.10 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10382 |        101 |         81 |         97 |         89 |         72 |         71 |         91 |         65 |         74 |        208 |        125
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1425 |       1367 |       1361 |       1406 |       1281 |       1700 |       1793 |       1712 |       1703 |       1637 |        850 |        915
