                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492860529 |   58170758 |   83338742 |  108509263 |  133674749 |  158842211 |  183995800 |  209167138 |  234336732 |  259491606 |  284668615 |  308027923
  Cycles                             |  750445760 |  569303680 |  569303680 |  750445760 |  750445760 |  750445760 |  569303680 |  569303680 |  750445760 |  569303680 |  750445760 |  569303680
  IPC                                |       0.66 |       0.10 |       0.15 |       0.14 |       0.18 |       0.21 |       0.32 |       0.37 |       0.31 |       0.46 |       0.38 |       0.54
  Time (ns)                          |  258774400 |  258774400 |  258774400 |  258774400 |  258774400 |  258774400 |  258774400 |  258774400 |  258774400 |  258774400 |  258774400 |  258774400
  Idle time (ns)                     |   73664815 |  236078426 |  229793100 |  227459992 |  221257141 |  214513541 |  204465497 |  198490748 |  196048145 |  185450304 |  182635354 |  172800580
  Idle time (%)                      |      28.5% |      91.2% |      88.8% |      87.9% |      85.5% |      82.9% |      79.0% |      76.7% |      75.8% |      71.7% |      70.6% |      66.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76986766 |    9017939 |   11811586 |   14614377 |   17404887 |   20199586 |   23001155 |   25789940 |   28586608 |   31382579 |   34178866 |   36373919
  num incorrect                      |     567322 |     587160 |     589551 |     585386 |     589824 |     591640 |     583997 |     591124 |     592150 |     589444 |     592178 |     591371
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.39 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42721 |    5592855 |   11185259 |   16777663 |   22370067 |   27962334 |   33554738 |   39147142 |   44739546 |   50332078 |   55924354 |   61516759
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43795120 |    6201890 |    6201808 |    6203020 |    6202393 |    6202153 |    6201015 |    6200870 |    6201616 |    6200483 |    6201557 |    5900595
    num misses                       |   36021925 |    2768601 |    2779618 |    2774889 |    2784306 |    2779615 |    2769092 |    2779439 |    2783411 |    2785027 |    2785808 |    2779542
    miss rate                        |     82.25% |     44.64% |     44.82% |     44.73% |     44.89% |     44.82% |     44.66% |     44.82% |     44.88% |     44.92% |     44.92% |     47.11%
    mpki                             |      73.09 |      47.59 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022034 |    2768617 |    2779634 |    2774905 |    2784322 |    2779631 |    2769108 |    2779455 |    2783427 |    2785043 |    2785824 |    2779558
    num misses                       |   34729687 |    2664679 |    2685761 |    2681063 |    2696030 |    2690109 |    2670631 |    2687929 |    2696139 |    2699472 |    2702722 |    2687716
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.81 |      32.23 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42721 |    5592855 |   11185259 |   16777663 |   22370067 |   27962334 |   33554738 |   39147142 |   44739546 |   50332078 |   55924354 |   61516759
    num cache misses                 |       1893 |        107 |        127 |        148 |         95 |        104 |        129 |        151 |         94 |        107 |        128 |        150
    miss rate                        |      4.43% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
