                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   57686529 |   57652022 |   57529204 |   57547917 |   57402037 |   57151124 |   57104145 |   49370123 |   48656686 |   48556826 |   56129070 |   48436723
  Cycles                             |   67900890 |   67900890 |   67900890 |   67900890 |   67900890 |   67900890 |   67900890 |   51511020 |   51511020 |   51511020 |   67900890 |   51511020
  IPC                                |       0.85 |       0.85 |       0.85 |       0.85 |       0.85 |       0.84 |       0.84 |       0.96 |       0.94 |       0.94 |       0.83 |       0.94
  Time (ns)                          |   23414100 |   23414100 |   23414100 |   23414100 |   23414100 |   23414100 |   23414100 |   23414100 |   23414100 |   23414100 |   23414100 |   23414100
  Idle time (ns)                     |        286 |     320696 |     324851 |     327498 |     330106 |     332744 |     335352 |     337990 |     340598 |     343236 |     345844 |     348482
  Idle time (%)                      |       0.0% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.4% |       1.5% |       1.5% |       1.5% |       1.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    6265362 |    6360234 |    6337368 |    6339333 |    6303880 |    6245737 |    6231980 |    4101152 |    3893210 |    3874515 |    5970310 |    3844540
  num incorrect                      |      13891 |       3828 |       3920 |       3957 |       4095 |       4354 |       5384 |       5125 |       5205 |       5407 |       5896 |       6079
  misprediction rate                 |      0.22% |      0.06% |      0.06% |      0.06% |      0.06% |      0.07% |      0.09% |      0.12% |      0.13% |      0.14% |      0.10% |      0.16%
  mpki                               |       0.24 |       0.07 |       0.07 |       0.07 |       0.07 |       0.08 |       0.09 |       0.10 |       0.11 |       0.11 |       0.11 |       0.13
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6965688 |    6896593 |    6893651 |    6924528 |    6921116 |    6918913 |    6934106 |    6781282 |    6803575 |    6798220 |    6967451 |    6849042
    num misses                       |        131 |         23 |         23 |         23 |         23 |         21 |         23 |         23 |         21 |         23 |         23 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   19839341 |   19565750 |   19516096 |   19540430 |   19489112 |   19417000 |   19406944 |   18033239 |   17941261 |   17890889 |   19209849 |   17890354
    num misses                       |     863166 |     855898 |     856318 |     858153 |     856999 |     857445 |     856441 |     856272 |     855161 |     856848 |     856784 |     856061
    miss rate                        |      4.35% |      4.37% |      4.39% |      4.39% |      4.40% |      4.42% |      4.41% |      4.75% |      4.77% |      4.79% |      4.46% |      4.79%
    mpki                             |      14.96 |      14.85 |      14.88 |      14.91 |      14.93 |      15.00 |      15.00 |      17.34 |      17.58 |      17.65 |      15.26 |      17.67
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     863297 |     855921 |     856341 |     858176 |     857022 |     857466 |     856464 |     856295 |     855182 |     856871 |     856807 |     856084
    num misses                       |     352150 |     347511 |     349754 |     349877 |     351208 |     352860 |     350518 |     348690 |     351276 |     352159 |     348123 |     346942
    miss rate                        |     40.79% |     40.60% |     40.84% |     40.77% |     40.98% |     41.15% |     40.93% |     40.72% |     41.08% |     41.10% |     40.63% |     40.53%
    mpki                             |       6.10 |       6.03 |       6.08 |       6.08 |       6.12 |       6.17 |       6.14 |       7.06 |       7.22 |       7.25 |       6.20 |       7.16
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6965688 |    6896593 |    6893651 |    6924528 |    6921116 |    6918913 |    6934106 |    6781282 |    6803575 |    6798220 |    6967451 |    6849042
