                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21624477 |    3833521 |    3886423 |    4129330 |    3899016 |    3979989 |    3382305 |    3543722
  Cycles                             |   16532000 |   16532000 |   16532000 |   16532000 |   16532000 |   16532000 |   16532000 |   16532000
  IPC                                |       1.31 |       0.23 |       0.24 |       0.25 |       0.24 |       0.24 |       0.20 |       0.21
  Time (ns)                          |    4133000 |    4133000 |    4133000 |    4133000 |    4133000 |    4133000 |    4133000 |    4133000
  Idle time (ns)                     |       1581 |    3415346 |    3415713 |    3415792 |    3415801 |    3415394 |    3415966 |    3415990
  Idle time (%)                      |       0.0% |      82.6% |      82.6% |      82.6% |      82.6% |      82.6% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2454813 |    1128005 |    1153772 |    1252986 |    1155834 |    1190718 |     940457 |    1006994
  num incorrect                      |     160172 |      15087 |      14010 |      10882 |      13998 |      13131 |      21175 |      19003
  misprediction rate                 |      6.13% |      1.32% |      1.20% |      0.86% |      1.20% |      1.09% |      2.20% |      1.85%
  mpki                               |       7.41 |       3.94 |       3.60 |       2.64 |       3.59 |       3.30 |       6.26 |       5.36
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    3281944 |      58309 |      56823 |      52358 |      57081 |      54356 |      63516 |      62729
    num misses                       |        174 |         26 |         26 |         26 |         26 |         27 |         26 |         26
    miss rate                        |      0.01% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5087476 |     845519 |     850022 |     875201 |     853019 |     859490 |     798115 |     818520
    num misses                       |       3052 |       1164 |       1190 |       1115 |       1210 |       1156 |       1177 |       1149
    miss rate                        |      0.06% |      0.14% |      0.14% |      0.13% |      0.14% |      0.13% |      0.15% |      0.14%
    mpki                             |       0.14 |       0.30 |       0.31 |       0.27 |       0.31 |       0.29 |       0.35 |       0.32
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       3226 |       1190 |       1216 |       1141 |       1236 |       1183 |       1203 |       1175
    num misses                       |        681 |        195 |        193 |        193 |        196 |        184 |        182 |        180
    miss rate                        |     21.11% |     16.39% |     15.87% |     16.91% |     15.86% |     15.55% |     15.13% |     15.32%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    3281944 |      58309 |      56823 |      52358 |      57081 |      54356 |      63516 |      62729
    num cache misses                 |       2967 |        175 |        176 |        174 |        175 |        180 |        174 |        174
    miss rate                        |      0.09% |      0.30% |      0.31% |      0.33% |      0.31% |      0.33% |      0.27% |      0.28%
    mpki                             |       0.14 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5087476 |     845519 |     850022 |     875201 |     853019 |     859490 |     798115 |     818520
    num cache misses                 |      52914 |      26143 |      26204 |      25933 |      26182 |      26024 |      26352 |      26236
    miss rate                        |      1.04% |      3.09% |      3.08% |      2.96% |      3.07% |      3.03% |      3.30% |      3.21%
    mpki                             |       2.45 |       6.82 |       6.74 |       6.28 |       6.72 |       6.54 |       7.79 |       7.40
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58314 |      26579 |      26612 |      26302 |      27152 |      26966 |      27421 |      27275
    num cache misses                 |      42872 |      23840 |      23890 |      23706 |      23898 |      23790 |      24086 |      23923
    miss rate                        |     73.52% |     89.69% |     89.77% |     90.13% |     88.02% |     88.22% |     87.84% |     87.71%
    mpki                             |       1.98 |       6.22 |       6.15 |       5.74 |       6.13 |       5.98 |       7.12 |       6.75
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45661 |      24119 |      24146 |      23921 |      24708 |      24554 |      24981 |      24789
    num cache misses                 |      32531 |      13534 |      13484 |      13433 |      14429 |      14366 |      14442 |      14296
    miss rate                        |     71.24% |     56.11% |     55.84% |     56.16% |     58.40% |     58.51% |     57.81% |     57.67%
    mpki                             |       1.50 |       3.53 |       3.47 |       3.25 |       3.70 |       3.61 |       4.27 |       4.03
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13748 |          0 |          0 |          0 |      13670 |          0 |          0 |          0
  average dram access latency (ns)   |      61.50 |        inf |        inf |        inf |      61.48 |        inf |        inf |        inf
  average dram queueing delay        |       0.25 |       0.00 |       0.00 |       0.00 |       0.23 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10492 |        279 |        253 |        286 |        207 |        208 |        223 |        189
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3892 |       3772 |       3805 |       3807 |       4647 |       4665 |       4649 |       4530
