                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |     18.43% |     10.18% |     10.37% |     10.12% |     10.00% |      9.61% |      9.63% |      9.60% |      9.79% |     10.14% |     10.19% |     10.24%
    mpki                             |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3149824 |      66275 |      46537 |      47397 |      66490 |      45073 |      45704 |      59274 |      64313 |      69981 |     111812 |      64050
    num cache misses                 |       3100 |        163 |        155 |        157 |        157 |        156 |        154 |        154 |        154 |        155 |        155 |        155
    miss rate                        |      0.10% |      0.25% |      0.33% |      0.33% |      0.24% |      0.35% |      0.34% |      0.26% |      0.24% |      0.22% |      0.14% |      0.24%
    mpki                             |       0.13 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5598239 |    1227293 |    1227150 |    1223089 |    1225850 |    1218479 |    1235220 |    1240712 |    1237611 |    1207069 |    1152929 |    1217229
    num cache misses                 |      55824 |      19913 |      19533 |      19556 |      20081 |      19332 |      19587 |      19830 |      19889 |      19900 |      21419 |      19786
    miss rate                        |      1.00% |      1.62% |      1.59% |      1.60% |      1.64% |      1.59% |      1.59% |      1.60% |      1.61% |      1.65% |      1.86% |      1.63%
    mpki                             |       2.30 |       3.10 |       2.98 |       2.99 |       3.14 |       2.96 |       2.96 |       3.03 |       3.06 |       3.18 |       3.77 |       3.10
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      61516 |      20431 |      19935 |      19948 |      20613 |      19757 |      20344 |      20685 |      20751 |      20820 |      22541 |      20638
    num cache misses                 |      43476 |      18132 |      17820 |      17874 |      18211 |      17681 |      17918 |      18086 |      18065 |      18099 |      18600 |      18022
    miss rate                        |     70.67% |     88.75% |     89.39% |     89.60% |     88.35% |     89.49% |     88.08% |     87.44% |     87.06% |     86.93% |     82.52% |     87.32%
    mpki                             |       1.79 |       2.82 |       2.71 |       2.74 |       2.84 |       2.71 |       2.71 |       2.76 |       2.78 |       2.89 |       3.27 |       2.82
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      48375 |      18492 |      18071 |      18109 |      18591 |      17957 |      18532 |      18797 |      18782 |      18875 |      19576 |      18726
    num cache misses                 |      34062 |       9644 |       9388 |       9264 |       9656 |       9336 |      10603 |      10835 |      10800 |      10955 |      11151 |      10788
    miss rate                        |     70.41% |     52.15% |     51.95% |     51.16% |     51.94% |     51.99% |     57.21% |     57.64% |     57.50% |     58.04% |     56.96% |     57.61%
    mpki                             |       1.41 |       1.50 |       1.43 |       1.42 |       1.51 |       1.43 |       1.60 |       1.66 |       1.66 |       1.75 |       1.96 |       1.69
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      18493 |          0 |          0 |          0 |          0 |          0 |      18416 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      95.13 |        inf |        inf |        inf |        inf |        inf |      95.32 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      33.88 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |      34.07 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10612 |        388 |        309 |        350 |        348 |        344 |        293 |        300 |        253 |        284 |        306 |        262
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2974 |       2948 |       2800 |       2847 |       3014 |       2846 |       3714 |       3757 |       3901 |       3816 |       4019 |       3757
