                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21618662 |    3890257 |    3933869 |    4176557 |    3929102 |    4016958 |    3411177 |    3543421
  Cycles                             |   16754800 |   16754800 |   16754800 |   16754800 |   16754800 |   16754800 |   16754800 |   16754800
  IPC                                |       1.29 |       0.23 |       0.23 |       0.25 |       0.23 |       0.24 |       0.20 |       0.21
  Time (ns)                          |    4188700 |    4188700 |    4188700 |    4188700 |    4188700 |    4188700 |    4188700 |    4188700
  Idle time (ns)                     |       1448 |    3467956 |    3468246 |    3468419 |    3468242 |    3468483 |    3468576 |    3468620
  Idle time (%)                      |       0.0% |      82.8% |      82.8% |      82.8% |      82.8% |      82.8% |      82.8% |      82.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2450538 |    1147088 |    1169599 |    1268783 |    1166066 |    1203445 |     950444 |    1007117
  num incorrect                      |     164807 |      14970 |      14041 |      10794 |      14177 |      12850 |      21450 |      19468
  misprediction rate                 |      6.30% |      1.29% |      1.19% |      0.84% |      1.20% |      1.06% |      2.21% |      1.90%
  mpki                               |       7.62 |       3.85 |       3.57 |       2.58 |       3.61 |       3.20 |       6.29 |       5.49
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2810359 |     131149 |     123907 |     105259 |     128258 |     117257 |     172371 |     160487
    num misses                       |        176 |         26 |         26 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5083794 |     855082 |     857653 |     882970 |     858402 |     865892 |     803749 |     818352
    num misses                       |       2525 |       1145 |       1134 |       1242 |       1151 |       1160 |       1166 |       1112
    miss rate                        |      0.05% |      0.13% |      0.13% |      0.14% |      0.13% |      0.13% |      0.15% |      0.14%
    mpki                             |       0.12 |       0.29 |       0.29 |       0.30 |       0.29 |       0.29 |       0.34 |       0.31
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2701 |       1171 |       1160 |       1267 |       1176 |       1185 |       1191 |       1137
    num misses                       |        653 |        173 |        176 |        172 |        175 |        173 |        172 |        170
    miss rate                        |     24.18% |     14.77% |     15.17% |     13.58% |     14.88% |     14.60% |     14.44% |     14.95%
    mpki                             |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2810359 |     131149 |     123907 |     105259 |     128258 |     117257 |     172371 |     160487
    num cache misses                 |       2720 |        171 |        170 |        168 |        168 |        170 |        168 |        168
    miss rate                        |      0.10% |      0.13% |      0.14% |      0.16% |      0.13% |      0.14% |      0.10% |      0.10%
    mpki                             |       0.13 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5083794 |     855082 |     857653 |     882970 |     858402 |     865892 |     803749 |     818352
    num cache misses                 |      52725 |      26085 |      26165 |      25894 |      26081 |      26125 |      26219 |      26358
    miss rate                        |      1.04% |      3.05% |      3.05% |      2.93% |      3.04% |      3.02% |      3.26% |      3.22%
    mpki                             |       2.44 |       6.71 |       6.65 |       6.20 |       6.64 |       6.50 |       7.69 |       7.44
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      57899 |      26519 |      26586 |      26283 |      27022 |      27042 |      27245 |      27363
    num cache misses                 |      41448 |      23782 |      23857 |      23672 |      23795 |      23872 |      23929 |      24024
    miss rate                        |     71.59% |     89.68% |     89.74% |     90.07% |     88.06% |     88.28% |     87.83% |     87.80%
    mpki                             |       1.92 |       6.11 |       6.06 |       5.67 |       6.06 |       5.94 |       7.01 |       6.78
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      44257 |      24062 |      24127 |      23912 |      24583 |      24623 |      24788 |      24862
    num cache misses                 |      30714 |      13451 |      13412 |      13497 |      14363 |      14296 |      14251 |      14465
    miss rate                        |     69.40% |     55.90% |     55.59% |     56.44% |     58.43% |     58.06% |     57.49% |     58.18%
    mpki                             |       1.42 |       3.46 |       3.41 |       3.23 |       3.66 |       3.56 |       4.18 |       4.08
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      12767 |          0 |          0 |          0 |      12731 |          0 |          0 |          0
  average dram access latency (ns)   |      61.51 |        inf |        inf |        inf |      61.49 |        inf |        inf |        inf
  average dram queueing delay        |       0.26 |       0.00 |       0.00 |       0.00 |       0.24 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10539 |        278 |        273 |        278 |        206 |        217 |        199 |        181
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3943 |       3756 |       3881 |       3787 |       4605 |       4555 |       4612 |       4605
