                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  202469254 |  206197490 |  206117026 |  206048374 |  263136394 |  263584617 |  263152816 |  262994656
  Cycles                             |   92006860 |   92006860 |   92006860 |   92006860 |  121281770 |  121281770 |  121281770 |  121281770
  IPC                                |       2.20 |       2.24 |       2.24 |       2.24 |       2.17 |       2.17 |       2.17 |       2.17
  Time (ns)                          |   41821300 |   41821300 |   41821300 |   41821300 |   41821300 |   41821300 |   41821300 |   41821300
  Idle time (ns)                     |      10304 |    1271899 |    1870219 |    1283001 |    2269755 |    2291056 |    2266200 |    2264679
  Idle time (%)                      |       0.0% |       3.0% |       4.5% |       3.1% |       5.4% |       5.5% |       5.4% |       5.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   10827853 |   12052123 |   12029127 |   12009524 |   28320404 |   28448329 |   28325087 |   28279906
  num incorrect                      |     262235 |     244445 |     244452 |     244429 |     244433 |     244440 |     244439 |     244436
  misprediction rate                 |      2.36% |      1.99% |      1.99% |      1.99% |      0.86% |      0.85% |      0.86% |      0.86%
  mpki                               |       1.30 |       1.19 |       1.19 |       1.19 |       0.93 |       0.93 |       0.93 |       0.93
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   17363261 |   17221968 |   17221968 |   17221973 |   17221965 |   17222067 |   17221967 |   17221962
    num misses                       |        314 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   65092165 |   65301272 |   65289777 |   65279997 |   73435387 |   73499749 |   73437744 |   73415133
    num misses                       |      51110 |      46032 |      46516 |      45462 |      45498 |      45595 |      46855 |      45712
    miss rate                        |      0.08% |      0.07% |      0.07% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.25 |       0.22 |       0.23 |       0.22 |       0.17 |       0.17 |       0.18 |       0.17
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      51424 |      46060 |      46544 |      45490 |      45526 |      45623 |      46883 |      45740
    num misses                       |      12448 |      11324 |      11486 |      11307 |      11340 |      11318 |      11417 |      11352
    miss rate                        |     24.21% |     24.59% |     24.68% |     24.86% |     24.91% |     24.81% |     24.35% |     24.82%
    mpki                             |       0.06 |       0.05 |       0.06 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   17363261 |   17221968 |   17221968 |   17221973 |   17221965 |   17222067 |   17221967 |   17221962
    num cache misses                 |      15156 |       5338 |       5129 |       5353 |       1956 |       2456 |       1983 |       2556
    miss rate                        |      0.09% |      0.03% |      0.03% |      0.03% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.07 |       0.03 |       0.02 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   65092165 |   65301272 |   65289777 |   65279997 |   73435387 |   73499749 |   73437744 |   73415133
    num cache misses                 |    6640824 |    6622699 |    6622978 |    6622382 |    6132739 |    6132591 |    6132713 |    6133190
    miss rate                        |     10.20% |     10.14% |     10.14% |     10.14% |      8.35% |      8.34% |      8.35% |      8.35%
    mpki                             |      32.80 |      32.12 |      32.13 |      32.14 |      23.31 |      23.27 |      23.30 |      23.32
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    6752363 |    6722540 |    6722981 |    6722462 |    6228599 |    6229345 |    6228585 |    6229259
    num cache misses                 |     811738 |     792763 |     792374 |     792584 |     606254 |     611532 |     605134 |     609170
    miss rate                        |     12.02% |     11.79% |     11.79% |     11.79% |      9.73% |      9.82% |      9.72% |      9.78%
    mpki                             |       4.01 |       3.84 |       3.84 |       3.85 |       2.30 |       2.32 |       2.30 |       2.32
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     974182 |     946416 |     946675 |     946156 |     761436 |     761499 |     750278 |     749728
    num cache misses                 |     420036 |     406271 |     405691 |     410621 |     402391 |     395732 |     397852 |     383821
    miss rate                        |     43.12% |     42.93% |     42.85% |     43.40% |     52.85% |     51.97% |     53.03% |     51.19%
    mpki                             |       2.07 |       1.97 |       1.97 |       1.99 |       1.53 |       1.50 |       1.51 |       1.46
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5814527 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    8625.40 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    8564.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     17.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     240877 |     226800 |     228963 |     228966 |     222812 |     217492 |     212368 |     207803
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
