                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11220058 |    3306697 |    3143959 |    3312653 |    2729391 |    3202662 |    3071183 |    3312444
  Cycles                             |   11580000 |   11580000 |   11580000 |   11580000 |    8685000 |    8685000 |    8685000 |    8685000
  IPC                                |       0.97 |       0.29 |       0.27 |       0.29 |       0.31 |       0.37 |       0.35 |       0.38
  Time (ns)                          |    2895000 |    2895000 |    2895000 |    2895000 |    2895000 |    2895000 |    2895000 |    2895000
  Idle time (ns)                     |       1231 |    2269730 |    2269954 |    2270278 |    2260160 |    2260335 |    2260415 |    2260629
  Idle time (%)                      |       0.0% |      78.4% |      78.4% |      78.4% |      78.1% |      78.1% |      78.1% |      78.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1382508 |    1034649 |     968040 |    1037454 |     800494 |     998630 |     942880 |    1045048
  num incorrect                      |      77026 |       6220 |       8391 |       6112 |      13350 |       6608 |       8557 |       5012
  misprediction rate                 |      5.28% |      0.60% |      0.86% |      0.59% |      1.64% |      0.66% |      0.90% |      0.48%
  mpki                               |       6.87 |       1.88 |       2.67 |       1.85 |       4.89 |       2.06 |       2.79 |       1.51
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1630412 |      29033 |      31750 |      28453 |      36808 |      28329 |      31522 |      26521
    num misses                       |        171 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.10% |      0.09% |      0.10% |      0.08% |      0.10% |      0.09% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2737800 |     649198 |     632253 |     649045 |     586186 |     632931 |     620156 |     643320
    num misses                       |       1489 |        151 |        150 |        148 |        133 |        127 |        123 |        123
    miss rate                        |      0.05% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.13 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1660 |        179 |        178 |        176 |        161 |        155 |        151 |        151
    num misses                       |        585 |        146 |        146 |        146 |        131 |        130 |        128 |        134
    miss rate                        |     35.24% |     81.56% |     82.02% |     82.95% |     81.37% |     83.87% |     84.77% |     88.74%
    mpki                             |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1630412 |      29033 |      31750 |      28453 |      36808 |      28329 |      31522 |      26521
    num cache misses                 |       2891 |        182 |        182 |        183 |        182 |        182 |        182 |        183
    miss rate                        |      0.18% |      0.63% |      0.57% |      0.64% |      0.49% |      0.64% |      0.58% |      0.69%
    mpki                             |       0.26 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2737800 |     649198 |     632253 |     649045 |     586186 |     632931 |     620156 |     643320
    num cache misses                 |      37440 |      13209 |      13383 |      13210 |      13501 |      13138 |      13246 |      13022
    miss rate                        |      1.37% |      2.03% |      2.12% |      2.04% |      2.30% |      2.08% |      2.14% |      2.02%
    mpki                             |       3.34 |       3.99 |       4.26 |       3.99 |       4.95 |       4.10 |       4.31 |       3.93
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42493 |      13396 |      13569 |      13394 |      13684 |      13321 |      13430 |      13205
    num cache misses                 |      28976 |      12170 |      12304 |      12193 |      12417 |      12143 |      12218 |      12087
    miss rate                        |     68.19% |     90.85% |     90.68% |     91.03% |     90.74% |     91.16% |     90.98% |     91.53%
    mpki                             |       2.58 |       3.68 |       3.91 |       3.68 |       4.55 |       3.79 |       3.98 |       3.65
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31536 |      12182 |      12310 |      12194 |      12418 |      12144 |      12220 |      12091
    num cache misses                 |      17281 |        622 |        631 |        577 |        663 |        570 |        587 |        502
    miss rate                        |     54.80% |      5.11% |      5.13% |      4.73% |      5.34% |      4.69% |      4.80% |      4.15%
    mpki                             |       1.54 |       0.19 |       0.20 |       0.17 |       0.24 |       0.18 |       0.19 |       0.15
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      21313 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.86 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.61 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10610 |        287 |        290 |        252 |        300 |        273 |        268 |        229
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
