241573239,235657014,223886639,182677761,163662103,130891321,0
174909746,217623500,218792509,203208404,128278774,0,130891321
159094817,199211465,206057586,104865181,0,128278774,163662103
149418877,169258289,146932924,0,104865181,203208404,182677761
107535874,107466367,0,146932924,206057586,218792509,223886639
73308619,0,107466367,169258289,199211465,217623500,235657014
0,73308619,107535874,149418877,159094817,174909746,241573239

