794888187,388688388,185416376,254500824,280828456,225244092,229715456,4453873236,355534064,0
459701799,424188428,592792144,360808136,386762568,549737944,400920332,655238492,0,355534064
769535139,762818308,519692120,539865336,583656668,423504080,506554664,0,655238492,4453873236
480784951,451640476,400849536,450689164,376070764,390555504,0,506554664,400920332,229715456
565860175,512672476,426097916,421474812,569521264,0,390555504,423504080,549737944,225244092
484876467,438331280,393981096,340619988,0,569521264,376070764,583656668,386762568,280828456
460348787,412036264,423897508,0,340619988,421474812,450689164,539865336,360808136,254500824
533615059,597424656,0,423897508,393981096,426097916,400849536,519692120,592792144,185416376
523278660,0,597424656,412036264,438331280,512672476,451640476,762818308,424188428,388688388
0,523278660,533615059,460348787,484876467,565860175,480784951,769535139,459701799,794888187

