22393250,21123706,24578308,18853750,31242671,16287590,55150138,17108597,23046405,19097696,19672962,20344035,0
21228099,18539854,22379843,17540682,27249768,14246065,47583376,15366452,19973016,17032571,17607940,0,20344035
20904325,19148243,24325576,17746797,28919486,15096669,49075018,15461786,21186054,17266299,0,17607940,19672962
21823017,17972243,17638594,17089542,7010934,6894021,8192210,11001428,6103592,0,17266299,17032571,19097696
25725712,21572927,20893313,19743089,4969028,6655575,5241624,12497756,0,6103592,21186054,19973016,23046405
19463463,16938946,18504752,15864670,15986687,9649901,25389082,0,12497756,11001428,15461786,15366452,17108597
58312805,49091198,41207374,44905796,5044030,11507837,0,25389082,5241624,8192210,49075018,47583376,55150138
19467125,15952007,16023342,15013030,8214716,0,11507837,9649901,6655575,6894021,15096669,14246065,16287590
34992572,29330519,28258793,26530024,0,8214716,5044030,15986687,4969028,7010934,28919486,27249768,31242671
20692019,19079610,23123899,0,26530024,15013030,44905796,15864670,19743089,17089542,17746797,17540682,18853750
28437056,24793597,0,23123899,28258793,16023342,41207374,18504752,20893313,17638594,24325576,22379843,24578308
22279828,0,24793597,19079610,29330519,15952007,49091198,16938946,21572927,17972243,19148243,18539854,21123706
0,22279828,28437056,20692019,34992572,19467125,58312805,19463463,25725712,21823017,20904325,21228099,22393250

