122500155,8960840,8578656,8014732,6721084,60928260,57822528,12004044,8374112,9040300,8974492,8862672,0
120673741,8335800,8195148,7795996,5460580,10013516,5906956,14799948,55191092,12904584,64544580,0,8862672
178598701,11588816,8925668,10298648,57334216,7785044,11031484,10647656,10546444,9089628,0,64544580,8974492
202555171,17343096,10881644,9949528,5795772,56118272,8016848,44342520,11773480,0,9089628,12904584,9040300
124045387,8720380,8533160,53191680,5439248,9308892,6282892,16531776,0,11773480,10546444,55191092,8374112
240654046,17662468,10404608,12922916,7680700,8604752,10716228,0,16531776,44342520,10647656,14799948,12004044
119183956,7833400,5606240,6575632,51919324,7018544,0,10716228,6282892,8016848,11031484,5906956,57822528
165767403,12863580,8919328,8488548,5672900,0,7018544,8604752,9308892,56118272,7785044,10013516,60928260
114679235,6627104,5038244,5291316,0,5672900,51919324,7680700,5439248,5795772,57334216,5460580,6721084
152986563,10061996,52460400,0,5291316,8488548,6575632,12922916,53191680,9949528,10298648,7795996,8014732
160711518,49787768,0,52460400,5038244,8919328,5606240,10404608,8533160,10881644,8925668,8195148,8578656
166810456,0,49787768,10061996,6627104,12863580,7833400,17662468,8720380,17343096,11588816,8335800,8960840
0,166810456,160711518,152986563,114679235,165767403,119183956,240654046,124045387,202555171,178598701,120673741,122500155

