484059743,191448452,95337092,58112028,1084452156,1005861392,113475204,64192356,101873436,1018575680,748801368,837699508,104052224,1298298372,0
871633451,388953600,355897240,300947068,1148375004,1223256344,326220500,376488612,275557136,1061632028,910522224,814191960,295098564,0,1298298372
402811651,269988904,268599192,337099168,106563108,166426652,300538708,256233852,290465464,87646948,252146564,99220924,0,295098564,104052224
300793607,163698052,172644972,67562672,554742748,513104740,107000744,70499300,93953128,454766528,399746144,0,99220924,814191960,837699508
378618555,270786140,245953460,279467308,536410328,264746352,212253300,233567292,266220244,279653496,0,399746144,252146564,910522224,748801368
262076383,104780624,145613812,64497444,439271892,392909328,104664196,137635692,86312944,0,279653496,454766528,87646948,1061632028,1018575680
354333607,266908004,250904892,424910252,95843248,94848012,242834508,240308488,0,86312944,266220244,93953128,290465464,275557136,101873436
686399527,329923720,368401664,271793784,110995072,86692348,333052412,0,240308488,137635692,233567292,70499300,256233852,376488612,64192356
478818299,293173416,273943028,341369424,192045332,154073308,0,333052412,242834508,104664196,212253300,107000744,300538708,326220500,113475204
239687095,110458392,102709568,83608160,708036844,0,154073308,86692348,94848012,392909328,264746352,513104740,166426652,1223256344,1005861392
318674963,116166776,92980740,57867520,0,708036844,192045332,110995072,95843248,439271892,536410328,554742748,106563108,1148375004,1084452156
467761059,329254192,321988560,0,57867520,83608160,341369424,271793784,424910252,64497444,279467308,67562672,337099168,300947068,58112028
517091163,302272484,0,321988560,92980740,102709568,273943028,368401664,250904892,145613812,245953460,172644972,268599192,355897240,95337092
602770380,0,302272484,329254192,116166776,110458392,293173416,329923720,266908004,104780624,270786140,163698052,269988904,388953600,191448452
0,602770380,517091163,467761059,318674963,239687095,478818299,686399527,354333607,262076383,378618555,300793607,402811651,871633451,484059743

