58182,272248,4592,356,148,0,220,264,276,0,6612,8796,372,4648,964,180,0,0,0,0,168,176,8160,60,6188,15372,15344,11356,2036,196,5064,2532,2024,1932,2036,5080,136766,12460,1908,11184,26264,4016,5112,16336,0
94326,461956,6332,196,348,0,600,1092,192,0,13300,11728,1152,4956,1464,408,0,0,216,0,72,316,14656,144,34076,21980,15304,5016,1476,2920,9432,6296,4864,6268,3768,8644,158809,22932,3700,17660,44504,3868,24948,0,16336
55594,290609,3652,120,96,0,228,356,152,0,6944,7308,84,4544,728,744,144,0,0,0,12,188,7064,24,9784,18328,7300,7984,332,1592,4740,2840,2776,2744,2216,4028,96112,13800,1808,10244,25728,3008,0,24948,5112
130535,590817,4624,152,208,0,180,676,268,0,1468,252,1008,4524,12108,20748,144,0,0,0,36,448,9092,60,0,144,0,0,41056,51400,12248,5936,22904,5268,1964,57064,269149,22424,1848,12252,56744,0,3008,3868,4016
122346,561662,16164,1052,936,68,15448,4792,16504,96,3028,740,152,11796,3716,1460,288,216,144,240,33804,33044,63176,23220,528,720,0,288,712,404,56076,48164,46892,43012,51360,70884,196088,32064,50056,82972,0,56744,25728,44504,26264
42863,195304,4604,176,228,0,2864,1020,7624,0,1056,156,248,5080,644,264,0,0,0,0,8236,21848,14024,6388,0,0,0,0,288,144,19904,13832,11572,14988,5412,18884,139107,14404,9240,0,82972,12252,10244,17660,11184
53121,289476,5840,64,252,0,10428,1252,3112,0,1120,284,516,3568,1072,428,144,0,144,0,8056,11272,28124,6968,288,0,0,0,452,432,4392,2676,2992,3212,13324,3780,78046,2132,0,9240,50056,1848,1808,3700,1908
68310,310035,3624,92,200,0,180,600,148,0,10500,5920,84,6044,796,156,0,0,0,0,60,232,8152,24,6200,2364,13724,29828,712,2084,22176,17864,17260,14384,1824,20932,151959,0,2132,14404,32064,22424,13800,22932,12460
1865950,322688,6232,4152,4218,0,4248,73235,4096,0,4076,4112,0,15837,4752,4228,13668,11912,14285,13405,39581,42723,54184,65153,12895,18189,16796,16652,19856,25056,733554,6146479,1467797,1492361,112543,456226,0,151959,78046,139107,196088,269149,96112,158809,136766
162551,701977,4912,424,320,0,232,1500,368,0,1024,392,1236,6148,27916,13640,0,0,0,0,180,520,10964,48,144,0,0,144,53080,63572,15024,6904,27304,6176,2068,0,456226,20932,3780,18884,70884,57064,4028,8644,5080
63276,300996,6892,288,276,0,7640,2948,7552,0,2424,212,948,6748,1248,636,0,0,0,0,14884,11404,28228,17436,288,144,0,144,308,164,5080,2556,2460,2652,0,2068,112543,1824,13324,5412,51360,1964,2216,3768,2036
94606,445173,12788,6492,8164,0,84,520,184,0,1416,96,84,4256,332,224,17076,12844,8904,31588,68,304,11372,40,0,0,0,0,144,164,30804,29816,18584,0,2652,6176,1492361,14384,3212,14988,43012,5268,2744,6268,1932
104738,489902,8672,13908,7716,0,268,516,188,0,1432,344,552,7888,1012,488,16360,19464,34436,6956,104,404,11780,108,0,0,0,0,452,432,31456,29784,0,18584,2460,27304,1467797,17260,2992,11572,46892,22904,2776,4864,2024
109375,504849,19541,3152,9180,0,232,696,204,0,1352,184,396,4848,1464,176,12168,21736,23652,19568,0,388,16308,24,0,156,0,0,456,152,36784,0,29784,29816,2556,6904,6146479,17864,2676,13832,48164,5936,2840,6296,2532
109550,504284,11532,10364,9020,0,252,692,144,0,1244,184,948,5404,576,208,28852,20276,8308,20580,48,352,13632,48,0,0,0,0,8,384,0,36784,31456,30804,5080,15024,733554,22176,4392,19904,56076,12248,4740,9432,5064
91971,606388,7792,3108,11820,0,260,420,180,0,536,276,420,2736,39968,40084,280,336,476,288,472,816,340,372,208,244,192,604,81896,0,384,152,432,164,164,63572,25056,2084,432,144,404,51400,1592,2920,196
73755,516184,5668,2704,9856,0,288,320,132,0,416,288,240,2100,39781,28565,168,432,308,160,456,1056,176,412,304,384,448,232,0,81896,8,456,452,144,308,53080,19856,712,452,288,712,41056,332,1476,2036
37982,273168,4136,1424,4608,0,0,240,72,0,23824,23140,240,12272,80,64,224,68,200,16,100,1852,120,40,15188,4628,13892,0,232,604,0,0,0,0,144,144,16652,29828,0,0,288,0,7984,5016,11356
39625,276109,4304,2176,4288,0,0,0,0,0,20636,23341,240,11348,336,64,152,44,92,148,96,1712,92,76,1904,21752,0,13892,448,192,0,0,0,0,0,0,16796,13724,0,0,0,0,7300,15304,15344
42339,303372,4760,1912,4416,0,0,72,344,0,21616,25928,240,13020,352,64,68,84,156,80,120,1856,240,572,14364,0,21752,4628,384,244,0,156,0,0,144,0,18189,2364,0,0,720,144,18328,21980,15372
40568,300092,3736,1048,4800,0,96,240,108,0,23561,19336,112,5228,48,32,216,56,144,264,228,936,96,276,0,14364,1904,15188,304,208,0,0,0,0,288,144,12895,6200,288,0,528,0,9784,34076,6188
36822,406669,3712,3508,7504,0,19372,45320,13804,0,488,348,12,1200,408,276,1796,2656,2248,4456,10236,19840,20040,0,276,572,76,40,412,372,48,24,108,40,17436,48,65153,24,6968,6388,23220,60,24,144,60
37572,429138,3308,3796,9256,0,23501,44760,24028,0,368,216,252,708,696,408,2116,3540,2864,3088,6264,20016,0,20040,96,240,92,120,176,340,13632,16308,11780,11372,28228,10964,54184,8152,28124,14024,63176,9092,7064,14656,8160
55825,432167,3468,2448,9972,0,25184,21584,28937,52,1036,328,240,1512,544,336,1288,2212,864,2004,21512,0,20016,19840,936,1856,1712,1852,1056,816,352,388,404,304,11404,520,42723,232,11272,21848,33044,448,188,316,176
41853,402033,3584,2840,7804,0,24584,36781,23040,80,308,304,300,720,228,264,2148,1456,2920,2808,0,21512,6264,10236,228,120,96,100,456,472,48,0,104,68,14884,180,39581,60,8056,8236,33804,36,12,72,168
61444,411385,41168,27548,21196,0,156,252,0,0,248,0,252,3288,0,8,18476,12964,22336,0,2808,2004,3088,4456,264,80,148,16,160,288,20580,19568,6956,31588,0,0,13405,0,0,0,240,0,0,0,0
58506,431695,27744,31400,27028,0,0,240,36,0,20,36,480,3036,0,0,12864,21744,0,22336,2920,864,2864,2248,144,156,92,200,308,476,8308,23652,34436,8904,0,0,14285,0,144,0,144,0,0,216,0
59271,433387,26064,24949,29588,104,0,0,0,12,8,0,312,3144,240,0,20608,0,21744,12964,1456,2212,3540,2656,56,84,44,68,432,336,20276,21736,19464,12844,0,0,11912,0,0,0,216,0,0,0,0
864483,393858,24560,23448,31905,0,0,240,84,0,248,116,480,3120,8,76,0,20608,12864,18476,2148,1288,2116,1796,216,68,152,224,168,280,28852,12168,16360,17076,0,0,13668,0,144,0,288,144,144,0,0
41447,1060927,3832,860,808,0,976,1216,780,0,2008,704,252,2636,30468,0,76,0,0,8,264,336,408,276,32,64,64,64,28565,40084,208,176,488,224,636,13640,4228,156,428,264,1460,20748,744,408,180
45941,1062542,9992,1192,1260,0,1272,1960,972,0,1844,1068,488,2656,0,30468,8,240,0,0,228,544,696,408,48,352,336,80,39781,39968,576,1464,1012,332,1248,27916,4752,796,1072,644,3716,12108,728,1464,964
6287,58780,5612,5152,2016,0,2172,2484,1824,0,2712,2280,2368,0,2656,2636,3120,3144,3036,3288,720,1512,708,1200,5228,13020,11348,12272,2100,2736,5404,4848,7888,4256,6748,6148,15837,6044,3568,5080,11796,4524,4544,4956,4648
1589,264,620,776,312,32,384,456,396,0,2024,592,0,2368,488,252,480,312,480,252,300,240,252,12,112,240,240,240,240,420,948,396,552,84,948,1236,0,84,516,248,152,1008,84,1152,372
40027,1069510,2168,820,1428,0,1652,1472,1212,76,1328,0,592,2280,1068,704,116,0,36,0,304,328,216,348,19336,25928,23341,23140,288,276,184,184,344,96,212,392,4112,5920,284,156,740,252,7308,11728,8796
39505,1053399,3948,1064,1152,0,1424,2116,1000,24,0,1328,2024,2712,1844,2008,248,8,20,248,308,1036,368,488,23561,21616,20636,23824,416,536,1244,1352,1432,1416,2424,1024,4076,10500,1120,1056,3028,1468,6944,13300,6612
1613,344,8,8,0,16,8,80,244,0,24,76,0,0,0,0,0,12,0,0,80,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0
39790,1055764,2492,840,1180,0,2752,1972,0,244,1000,1212,396,1824,972,780,84,0,36,0,23040,28937,24028,13804,108,344,0,72,132,180,144,204,188,184,7552,368,4096,148,3112,7624,16504,268,152,192,276
18715,1058547,3640,1560,1624,8,3964,0,1972,80,2116,1472,456,2484,1960,1216,240,0,240,252,36781,21584,44760,45320,240,72,0,240,320,420,692,696,516,520,2948,1500,73235,600,1252,1020,4792,676,356,1092,264
41323,1056746,2200,1008,1608,92,0,3964,2752,8,1424,1652,384,2172,1272,976,0,0,0,156,24584,25184,23501,19372,96,0,0,0,288,260,252,232,268,84,7640,232,4248,180,10428,2864,15448,180,228,600,220
1581,240,56,72,244,0,92,8,0,16,0,0,32,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0
27160,1057021,2996,1292,0,244,1608,1624,1180,0,1152,1428,312,2016,1260,808,31905,29588,27028,21196,7804,9972,9256,7504,4800,4416,4288,4608,9856,11820,9020,9180,7716,8164,276,320,4218,200,252,228,936,208,96,348,148
40389,1054205,4720,0,1292,72,1008,1560,840,8,1064,820,776,5152,1192,860,23448,24949,31400,27548,2840,2448,3796,3508,1048,1912,2176,1424,2704,3108,10364,3152,13908,6492,288,424,4152,92,64,176,1052,152,120,196,356
23971,1054393,0,4720,2996,56,2200,3640,2492,8,3948,2168,620,5612,9992,3832,24560,26064,27744,41168,3584,3468,3308,3712,3736,4760,4304,4136,5668,7792,11532,19541,8672,12788,6892,4912,6232,3624,5840,4604,16164,4624,3652,6332,4592
88230,0,1054393,1054205,1057021,240,1056746,1058547,1055764,344,1053399,1069510,264,58780,1062542,1060927,393858,433387,431695,411385,402033,432167,429138,406669,300092,303372,276109,273168,516184,606388,504284,504849,489902,445173,300996,701977,322688,310035,289476,195304,561662,590817,290609,461956,272248
0,88230,23971,40389,27160,1581,41323,18715,39790,1613,39505,40027,1589,6287,45941,41447,864483,59271,58506,61444,41853,55825,37572,36822,40568,42339,39625,37982,73755,91971,109550,109375,104738,94606,63276,162551,1865950,68310,53121,42863,122346,130535,55594,94326,58182

