181798827,169230108,1074490464,91481264,117653028,569709760,631350020,92962908,158073556,92223116,901228776,444933864,364751976,0
332135651,337271372,787515544,275106896,359642172,380387296,470057268,299226136,382096312,306331860,503180160,391292548,0,364751976
528306843,517231164,613492272,695159528,617825428,318603668,325546216,409741600,436960028,677823068,351276180,0,391292548,444933864
261435523,273101024,1267412924,83331264,114012760,927028564,935261716,98350524,154598500,85752428,0,351276180,503180160,901228776
520233151,534415512,328791784,502417204,447115804,90676332,74643440,369815504,486872456,0,85752428,677823068,306331860,92223116
427278303,379763132,342333504,528860012,367786936,142038544,145924584,384278020,0,486872456,154598500,436960028,382096312,158073556
343236347,361123520,210117740,443478036,352771992,89508036,85847152,0,384278020,369815504,98350524,409741600,299226136,92962908
169754715,300678788,1013595712,75805920,102711816,691865840,0,85847152,145924584,74643440,935261716,325546216,470057268,631350020
179338919,150751432,1120237568,88025532,193514944,0,691865840,89508036,142038544,90676332,927028564,318603668,380387296,569709760
442736463,419489120,320294548,397495364,0,193514944,102711816,352771992,367786936,447115804,114012760,617825428,359642172,117653028
535673803,520663656,345512236,0,397495364,88025532,75805920,443478036,528860012,502417204,83331264,695159528,275106896,91481264
627703954,445281336,0,345512236,320294548,1120237568,1013595712,210117740,342333504,328791784,1267412924,613492272,787515544,1074490464
630242588,0,445281336,520663656,419489120,150751432,300678788,361123520,379763132,534415512,273101024,517231164,337271372,169230108
0,630242588,627703954,535673803,442736463,179338919,169754715,343236347,427278303,520233151,261435523,528306843,332135651,181798827

