15418987,1486503,1517216,1044460,840678,1344353,1272257,625771,1026921,1150142,1842190,0
13241916,1233202,1121504,868837,581651,1117712,1064851,448985,790391,833285,0,1842190
10827108,812881,832991,654115,419813,1022786,783088,319236,663453,0,833285,1150142
9885544,928172,670534,847011,536986,1085092,943259,486300,0,663453,790391,1026921
8856485,589432,465327,489576,264549,594796,505839,0,486300,319236,448985,625771
11190452,945989,943408,842269,677908,1278178,0,505839,943259,783088,1064851,1272257
9585602,944622,1192768,1114928,676472,0,1278178,594796,1085092,1022786,1117712,1344353
9380650,630178,510502,669401,0,676472,677908,264549,536986,419813,581651,840678
9530327,910889,973058,0,669401,1114928,842269,489576,847011,654115,868837,1044460
11214100,855340,0,973058,510502,1192768,943408,465327,670534,832991,1121504,1517216
6721335,0,855340,910889,630178,944622,945989,589432,928172,812881,1233202,1486503
0,6721335,11214100,9530327,9380650,9585602,11190452,8856485,9885544,10827108,13241916,15418987

