37,42787180,22586842,189902275,95495910
35,70301483,37276051,313744455,157364735
36,44015062,23285246,196648755,96834330
38,90195265,48054264,402075844,204905069
44,85739648,45616814,383123892,194666248
43,29486659,15756370,132043305,66782746
42,40470540,21391251,180699032,90113707
41,48252862,25691847,215424112,108968652
40,3692670,1290890,24727433,9114541
39,111437814,59313514,496162428,252945856
34,46391719,24656793,207709361,104290103
33,67232836,34408695,291756966,150850641
32,73286834,38419585,323964217,164948492
31,74584240,37274347,316269505,167212683
30,76770584,39372291,333162531,172105549
29,14746119,5064132,108989036,34983032
28,12582554,4317631,93005279,29826134
27,6646046,2282326,49119015,15766028
26,6714394,2306923,49621219,15935698
25,7389308,2536854,54612778,17523083
24,7324481,2511452,54141798,17347473
23,9954473,3411314,73584308,23565985
22,10498936,3598489,77607115,24859182
21,10510945,3606737,77690968,24915965
20,9830501,3368866,72669217,23271992
17,10007968,3437118,73967555,23743082
19,10527150,3609427,77816546,24931586
18,10567394,3623354,78114062,25027833
16,9582816,3289286,70829176,22721042
15,42249629,14815196,190411080,59442711
14,42292216,14832438,190637223,59531830
13,2288941,815052,10380637,3320964
12,1733,1251,9963,7516
11,42595189,14935574,191957395,59919102
10,41964681,14714691,189116967,59033816
9,1798,1295,10429,7870
8,42055443,14746572,189527391,59162402
7,42092688,14765834,189787694,59293667
6,42087975,14758610,189683418,59216191
4,1701,1228,9759,7368
5,42108868,14765812,189775784,59244027
3,41971688,14717543,189156393,59050127
2,41972617,14718951,189184735,59070649
1,3552570,1999606,51194047,23987676
0,2348791,689126,13899652,4137349
