11466422,35960524,16863884,17062868,17882876,17767916,17064656,17554244,17196116,0
3555447,36902004,18381232,18088440,17360424,17078728,18409388,17049360,0,17196116
7935886,35686884,16731488,16784916,17822248,17655504,16585324,0,17049360,17554244
9377538,36745668,18205148,17948576,16969804,16816724,0,16585324,18409388,17064656
8035470,35720816,16828836,16824628,17733400,0,16816724,17655504,17078728,17767916
7814546,35801788,16999448,16943416,0,17733400,16969804,17822248,17360424,17882876
3802482,36352160,17680636,0,16943416,16824628,17948576,16784916,18088440,17062868
3801581,36355928,0,17680636,16999448,16828836,18205148,16731488,18381232,16863884
12689726,0,36355928,36352160,35801788,35720816,36745668,35686884,36902004,35960524
0,12689726,3801581,3802482,7814546,8035470,9377538,7935886,3555447,11466422

