16,78593408,40672645,578918826,317432837
15,78627245,40691944,579171179,317585793
14,78493601,40630964,578202014,317108265
13,78671715,40708924,579487178,317717337
12,78658072,40696784,579373186,317620313
11,78465726,40619860,577994250,317018321
10,78627793,40668060,579121458,317391705
9,78460510,40615649,577959744,316985847
8,78629965,40682763,579166302,317510465
7,78795264,40759388,580364734,318110765
6,78605399,40670038,578981566,317408769
5,78387934,40588074,577443902,316770845
4,78557846,40650922,578650134,317261021
3,78645552,40682874,579268186,317512201
2,78575244,40670804,578795032,317420053
1,78698436,40720706,579688563,317815577
0,85794504,53114702,647628987,417363051
