11,104530029,54113800,769994466,422330449
4,104763038,54213225,771671258,423113285
12,104776480,54221741,771775226,423179809
10,104785887,54205874,771804803,423046685
9,104535247,54121736,770041808,422393083
8,104800080,54229085,771944182,423233213
7,104926139,54278899,772847690,423622933
6,104622859,54145848,770658314,422583021
5,104443664,54089862,769405782,422148505
3,104757057,54213044,771635177,423112049
2,104957102,54295398,773068984,423755685
1,104849377,54262664,772325048,423502253
0,85792585,53113114,647615462,417353669
