75522185,8465472,7526380,7642220,7920324,7434580,6449808,9688304,13701932,0
59756819,5662412,4090296,4791228,3863576,3839336,3133120,4975008,0,13701932
56630783,4089512,3183016,4320568,3259520,3373724,2411812,0,4975008,9688304
51210799,3501852,2827748,3780556,2385316,3064772,0,2411812,3133120,6449808
50759971,4399276,3469568,4870716,3386284,0,3064772,3373724,3839336,7434580
54130371,4299640,3480256,4318180,0,3386284,2385316,3259520,3863576,7920324
46875871,5335160,5969032,0,4318180,4870716,3780556,4320568,4791228,7642220
46837015,3302560,0,5969032,3480256,3469568,2827748,3183016,4090296,7526380
21682064,0,3302560,5335160,4299640,4399276,3501852,4089512,5662412,8465472
0,21682064,46837015,46875871,54130371,50759971,51210799,56630783,59756819,75522185

