4210723,535990,794133,1033275,1498221,1101847,1727797,896228,886329,0
6005478,601565,1046119,897390,618482,875974,614738,1000843,0,886329
8345928,428519,873453,1083152,716169,991360,673559,0,1000843,896228
4500573,250907,557343,781507,1341613,882148,0,673559,614738,1727797
4429318,318209,751001,1056792,844784,0,882148,991360,875974,1101847
4220227,240390,501523,830583,0,844784,1341613,716169,618482,1498221
4475779,553123,711729,0,830583,1056792,781507,1083152,897390,1033275
9280944,1046746,0,711729,501523,751001,557343,873453,1046119,794133
27025881,0,1046746,553123,240390,318209,250907,428519,601565,535990
0,27025881,9280944,4475779,4220227,4429318,4500573,8345928,6005478,4210723

