14357855,995027,1093983,1886296,1530076,1088946,0
13963925,1046677,975287,1732795,1132307,0,1088946
13907476,1232537,1142326,1872251,0,1132307,1530076
14091458,1596133,1646423,0,1872251,1732795,1886296
12779473,984965,0,1646423,1142326,975287,1093983
13028863,0,984965,1596133,1232537,1046677,995027
0,13028863,12779473,14091458,13907476,13963925,14357855

