1873519163,180106272,121224824,111947624,410802576,401672608,137326528,125611396,141219572,136166980,0
1978627871,197543136,113371300,105831160,117544636,105464080,127653340,353622808,364257272,0,136166980
2274487184,234144204,75384888,105507764,106912008,104104284,129187896,121740564,0,364257272,141219572
1869727111,181902460,105097840,320629752,106056872,96062012,124094912,0,121740564,353622808,125611396
1850352739,180986896,105553188,400844436,105123996,392641620,0,124094912,129187896,127653340,137326528
1839407739,163310680,83077568,91775248,97613732,0,392641620,96062012,104104284,105464080,401672608
1875196159,175668368,393121320,86938292,0,97613732,105123996,106056872,106912008,117544636,410802576
1847203860,145105488,88393540,0,86938292,91775248,400844436,320629752,105507764,105831160,111947624
2050792878,500598096,0,88393540,393121320,83077568,105553188,105097840,75384888,113371300,121224824
1056016932,0,500598096,145105488,175668368,163310680,180986896,181902460,234144204,197543136,180106272
0,1056016932,2050792878,1847203860,1875196159,1839407739,1850352739,1869727111,2274487184,1978627871,1873519163

