142405939,99117508,127648324,26836160,16023316,89910616,149892668,151835808,137383240,112107488,48124896,16503860,23153388,70425848,132958716,0
87402718,81352424,68732644,86355516,229848944,65508796,62947172,63367768,61899432,81926152,63098548,146189296,61330580,60463740,0,132958716
72039887,52617920,54952532,45229592,117719640,46051908,56743472,55666224,52784360,58682276,38812980,79501580,35116028,0,60463740,70425848
71406383,52271588,64442152,23920668,37487748,47636176,65474368,55997972,56886876,59306256,28626360,25809832,0,35116028,61330580,23153388
150192411,109899172,140098948,26603840,16101768,99657528,173977156,178237036,159826640,125997292,52313572,0,25809832,79501580,146189296,16503860
69076713,53228656,60158148,35016644,72341056,44127364,56496840,57311016,56756352,58986416,0,52313572,28626360,38812980,63098548,48124896
90740238,78625080,74202344,80693320,201213832,68450064,76207732,71497872,70757300,0,58986416,125997292,59306256,58682276,81926152,112107488
82170033,70335628,59932284,76702204,255882292,53214456,58042236,57682268,0,70757300,56756352,159826640,56886876,52784360,61899432,137383240
84356359,74179864,58824484,78700552,266392268,57966036,56656696,0,57682268,71497872,57311016,178237036,55997972,55666224,63367768,151835808
81964013,76903384,57732668,81520092,263348416,58721316,0,56656696,58042236,76207732,56496840,173977156,65474368,56743472,62947172,149892668
79090792,66479768,60438500,61504616,148893876,0,58721316,57966036,53214456,68450064,44127364,99657528,47636176,46051908,65508796,89910616
222505459,170960832,218195400,35499012,0,148893876,263348416,266392268,255882292,201213832,72341056,16101768,37487748,117719640,229848944,16023316
93589162,65082096,81107732,0,35499012,61504616,81520092,78700552,76702204,80693320,35016644,26603840,23920668,45229592,86355516,26836160
84061917,70039312,0,81107732,218195400,60438500,57732668,58824484,59932284,74202344,60158148,140098948,64442152,54952532,68732644,127648324
91175169,0,70039312,65082096,170960832,66479768,76903384,74179864,70335628,78625080,53228656,109899172,52271588,52617920,81352424,99117508
0,91175169,84061917,93589162,222505459,79090792,81964013,84356359,82170033,90740238,69076713,150192411,71406383,72039887,87402718,142405939

