10883531,195749,244720,175750,206309,217905,177149,191297,178010,188625,453566,339964,230578,292135,347652,0
14182837,158122,225427,158004,189475,156840,156832,156850,239734,161205,456832,156961,156846,222647,0,347652
13136311,223114,268960,223152,255122,222545,222470,222497,272045,226770,522433,222514,288208,0,222647,292135
13081818,157624,191907,157681,189581,156847,156880,156867,262491,161252,456895,156831,0,288208,156846,230578
14930578,158426,231244,158262,189473,156826,156826,156836,255883,161171,456797,0,156831,222514,156961,339964
11683452,350569,362697,269302,314095,456888,318749,371444,300506,260178,0,456797,456895,522433,456832,453566
10778632,161465,183983,161461,194019,161205,161338,161289,187160,0,260178,161171,161252,226770,161205,188625
10331690,284982,278357,210803,224001,275065,173517,183043,0,187160,300506,255883,262491,272045,239734,178010
10259631,157106,160235,157103,189724,156864,157002,0,183043,161289,371444,156836,156867,222497,156850,191297
11126173,157153,184439,157274,189637,156867,0,157002,173517,161338,318749,156826,156880,222470,156832,177149
12417090,157887,253247,157818,189478,0,156867,156864,275065,161205,456888,156826,156847,222545,156840,217905
9562417,189884,225703,189769,0,189478,189637,189724,224001,194019,314095,189473,189581,255122,189475,206309
11482435,157936,181388,0,189769,157818,157274,157103,210803,161461,269302,158262,157681,223152,158004,175750
12869454,188999,0,181388,225703,253247,184439,160235,278357,183983,362697,231244,191907,268960,225427,244720
12379269,0,188999,157936,189884,157887,157153,157106,284982,161465,350569,158426,157624,223114,158122,195749
0,12379269,12869454,11482435,9562417,12417090,11126173,10259631,10331690,10778632,11683452,14930578,13081818,13136311,14182837,10883531

