61711739,3787696,2609420,4348776,3381516,4596988,3186404,1809996,3114540,3507828,1693348,8109296,0
71102211,5440220,3446320,5860000,4384768,5122384,4177420,2481432,3814356,5227164,2480672,0,8109296
37637411,1141648,993784,2334496,570108,2328540,1419964,614636,1790716,1176108,0,2480672,1693348
53621259,2262780,1991276,3220848,2758884,3173492,2610904,1241716,2544416,0,1176108,5227164,3507828
41003335,2460228,2180152,3642180,3110788,3444068,3049960,1963812,0,2544416,1790716,3814356,3114540
40825119,1258788,1069992,2354596,731752,2271680,1776292,0,1963812,1241716,614636,2481432,1809996
40006415,2389596,2171156,3470880,2006832,4045728,0,1776292,3049960,2610904,1419964,4177420,3186404
37784947,3326152,2687288,3958508,3160140,0,4045728,2271680,3444068,3173492,2328540,5122384,4596988
37253467,2467484,2475148,3970944,0,3160140,2006832,731752,3110788,2758884,570108,4384768,3381516
49134311,4329788,3030040,0,3970944,3958508,3470880,2354596,3642180,3220848,2334496,5860000,4348776
49445042,2045880,0,3030040,2475148,2687288,2171156,1069992,2180152,1991276,993784,3446320,2609420
26123416,0,2045880,4329788,2467484,3326152,2389596,1258788,2460228,2262780,1141648,5440220,3787696
0,26123416,49445042,49134311,37253467,37784947,40006415,40825119,41003335,53621259,37637411,71102211,61711739

