303560,29337,595,647,12,809,561,12777,12,534,563,540,12,2716,1259,3396,2802,2848,3124,12829,5330,10371,10773,2819,6685,2308,2368,11672,220466,57139,32832,41541,31439,24841,39572,22393,36993,19250,18758,29642,159596,0
61499,88847,200,1749,0,78,101,117,0,181,108,88,206,832,9255,3,3,3,3,123,6,15,435,3,27,27,3,46770,18361,3166,1013,1028,622,622,923,633,10403,741,1195,2778,0,159596
11319,19520,80,1001,0,47,35,38,0,67,670,1274,0,668,218,0,0,48,0,36,3,35,423,2020,1659,2059,1855,5266,1902,2476,1488,1819,393,335,413,271,5935,1687,2261,0,2778,29642
9502,18233,9,903,0,16,54,46,0,102,994,568,0,785,195,0,0,48,0,23,0,6,303,1001,1911,1236,2211,3250,311,776,217,480,268,256,405,324,4439,1168,0,2261,1195,18758
9483,18243,49,851,0,44,49,28,0,37,873,781,62,492,179,24,0,0,0,29,6,3,306,1362,1733,897,2234,3305,433,730,337,617,418,347,342,348,4828,0,1168,1687,741,19250
19079,33626,169,2017,0,97,82,124,0,126,1801,1723,206,1338,390,0,0,51,0,74,3,26,534,3594,3784,4434,2308,8860,1887,3145,1639,2027,1450,1257,1526,1294,0,4828,4439,5935,10403,36993
11306,21287,54,689,0,39,1135,13,0,930,25,31,0,620,219,0,0,0,0,2274,3632,1320,1643,0,0,0,0,3777,446,835,468,515,2515,2278,3499,0,1294,348,324,271,633,22393
14083,24502,48,1392,0,59,1743,74,0,786,80,51,38,518,287,50,0,75,0,2484,2154,2113,4362,24,0,0,0,4376,677,1122,551,533,2957,2988,0,3499,1526,342,405,413,923,39572
11568,20955,55,812,0,103,539,55,0,1538,46,22,65,697,158,0,0,24,0,2434,2021,1847,2972,1,25,48,0,3992,409,915,296,370,2777,0,2988,2278,1257,347,256,335,622,24841
13257,22366,95,1311,0,48,1010,238,0,1240,50,46,182,799,178,48,0,96,0,2223,2644,3387,3079,24,24,0,0,4020,541,1000,511,455,0,2777,2957,2515,1450,418,268,393,622,31439
17754,32526,1661,1959,0,855,62,77,0,117,67,64,110,522,315,1053,3207,5295,2622,56,6,6,542,0,0,0,0,4631,4572,7182,4062,0,455,370,533,515,2027,617,480,1819,1028,41541
14602,28742,864,1744,0,827,31,52,0,55,28,37,65,588,226,2451,3199,2042,1861,34,2,11,333,24,24,0,0,4008,3273,5848,0,4062,511,296,551,468,1639,337,217,1488,1013,32832
24181,40489,1106,3339,0,1426,117,69,0,107,76,90,158,966,224,5356,2729,3467,3708,96,8,14,551,0,24,0,0,7005,8265,0,5848,7182,1000,915,1122,835,3145,730,776,2476,3166,57139
17849,30320,813,2190,0,1482,42,45,0,51,58,36,66,1081,237,3422,2789,1587,3288,46,5,18,350,0,0,0,1,4388,0,8265,3273,4572,541,409,677,446,1887,433,311,1902,18361,220466
24458,270712,411,1051,0,3485,1,0,0,50,14,0,110,338,35003,168,113,141,204,200,84,107,938,69,77,63,94,0,4388,7005,4008,4631,4020,3992,4376,3777,8860,3305,3250,5266,46770,11672
5892,66956,128,387,0,690,1,0,0,14,4253,4094,45,128,26,60,42,44,94,46,16,20,8,2046,621,2377,0,94,1,0,0,0,0,0,0,0,2308,2234,2211,1855,3,2368
5995,70632,80,453,0,652,1,24,0,4,3021,4444,38,454,42,66,56,60,80,30,9,37,10,941,2098,0,2377,63,0,0,0,0,0,48,0,0,4434,897,1236,2059,27,2308
6358,73259,144,481,0,1096,1,0,0,40,4645,3223,40,5369,62,98,32,112,12,546,8,732,50,3359,0,2098,621,77,0,24,24,0,24,25,0,0,3784,1733,1911,1659,27,6685
5868,67057,200,385,0,644,1,12,0,40,3702,4237,46,787,36,50,76,38,79,86,20,18,41,0,3359,941,2046,69,0,0,24,0,24,1,24,0,3594,1362,1001,2020,3,2819
6859,106214,251,772,0,1229,3994,7072,13,4288,88,81,40,124,947,362,790,308,765,4053,2717,2948,0,41,50,10,8,938,350,551,333,542,3079,2972,4362,1643,534,306,303,423,435,10773
5770,94666,405,536,0,1061,4372,5236,0,4018,67,72,2,160,129,228,786,814,48,5644,2103,0,2948,18,732,37,20,107,18,14,11,6,3387,1847,2113,1320,26,3,6,35,15,10371
7143,97997,190,600,0,917,5127,4160,0,3074,58,78,40,160,30,311,172,121,402,3012,0,2103,2717,20,8,9,16,84,5,8,2,6,2644,2021,2154,3632,3,6,0,3,6,5330
6633,104576,318,653,0,1326,3101,6653,0,4268,80,104,42,129,189,578,502,787,420,0,3012,5644,4053,86,546,30,46,200,46,96,34,56,2223,2434,2484,2274,74,29,23,36,123,12829
8258,94832,3696,3301,0,3978,1,0,0,0,1,0,98,394,0,3738,4665,3043,0,420,402,48,765,79,12,80,94,204,3288,3708,1861,2622,0,0,0,0,0,0,0,0,3,3124
8875,101869,3888,4147,0,4426,20,22,0,42,21,26,98,444,31,4404,3072,0,3043,787,121,814,308,38,112,60,44,141,1587,3467,2042,5295,96,24,75,0,51,0,48,48,3,2848
8536,100472,3394,3939,0,4159,1,0,0,3,1,3,81,444,1,3723,0,3072,4665,502,172,786,790,76,32,56,42,113,2789,2729,3199,3207,0,0,0,0,0,0,0,0,3,2802
112199,105944,3576,4112,12,5130,32,12,0,10,13,8,121,434,28,0,3723,4404,3738,578,311,228,362,50,98,66,60,168,3422,5356,2451,1053,48,0,50,0,0,24,0,0,3,3396
8320,2106349,317,1045,2,369,295,479,0,491,467,383,90,361,0,28,1,31,0,189,30,129,947,36,62,42,26,35003,237,224,226,315,178,158,287,219,390,179,195,218,9255,1259
1099,55708,820,813,0,318,277,304,0,282,228,313,389,0,361,434,444,444,394,129,160,160,124,787,5369,454,128,338,1081,966,588,522,799,697,518,620,1338,492,785,668,832,2716
357,50,170,165,4,98,73,296,0,74,348,63,0,389,90,121,81,98,98,42,40,2,40,46,40,38,45,110,66,158,65,110,182,65,38,0,206,62,0,0,206,12
6637,1061746,228,788,0,314,289,325,0,288,348,0,63,313,383,8,3,26,0,104,78,72,81,4237,3223,4444,4094,0,36,90,37,64,46,22,51,31,1723,781,568,1274,88,540
6557,1045690,224,728,0,282,360,344,2,364,0,348,348,228,467,13,1,21,1,80,58,67,88,3702,4645,3021,4253,14,58,76,28,67,50,46,80,25,1801,873,994,670,108,563
