35329712,32303579,262559640,16428045,22282732,122932955,138303665,16782794,32385147,16348591,218851303,82519014,84732524,0
72910057,74368544,190807474,62310591,75316823,75573607,111045679,55286749,77614299,69872055,119342469,87853606,0,84732524
116517122,100493393,144008666,163844851,130059578,62245244,70159013,92481760,98262049,159128839,77853502,0,87853606,82519014
47742402,47483765,297716352,14374460,21389515,225298785,214268801,18144939,31527922,14726775,0,77853502,119342469,218851303
119589304,123261996,75883023,98669151,104398116,15972402,11922148,72683683,114329432,0,14726775,159128839,69872055,16348591
95525068,83987271,78828354,112023631,81782044,28377863,29341727,81439273,0,114329432,31527922,98262049,77614299,32385147
75677086,80338633,46458021,94211747,81067378,15922801,14982007,0,81439273,72683683,18144939,92481760,55286749,16782794
32274556,48153051,247302394,12470904,18525954,166485886,0,14982007,29341727,11922148,214268801,70159013,111045679,138303665
34707292,27729918,273991639,15552971,30422598,0,166485886,15922801,28377863,15972402,225298785,62245244,75573607,122932955
99382419,93921839,73314292,92243905,0,30422598,18525954,81067378,81782044,104398116,21389515,130059578,75316823,22282732
123785156,120211950,80307856,0,92243905,15552971,12470904,94211747,112023631,98669151,14374460,163844851,62310591,16428045
129020778,101946757,0,80307856,73314292,273991639,247302394,46458021,78828354,75883023,297716352,144008666,190807474,262559640
128545010,0,101946757,120211950,93921839,27729918,48153051,80338633,83987271,123261996,47483765,100493393,74368544,32303579
0,128545010,129020778,123785156,99382419,34707292,32274556,75677086,95525068,119589304,47742402,116517122,72910057,35329712

