12,19349767,4368743,87289607,20962164
11,25687212,6179446,112528440,28775080
9,16875852,4116725,77341051,19914932
14,23155701,5380268,102432443,25253020
8,12889593,3892602,61517287,18949172
10,14052845,3866145,66123379,18835056
7,21180172,4922928,94479380,23401284
13,21405428,4740956,95439935,22536176
6,12486865,3809354,59949815,18603036
5,12846729,3841271,61434601,18729372
3,18726694,4320592,85020111,20758940
4,13245245,3833619,63118795,18706008
2,20210932,4686548,91068034,22283944
1,16119845,4193172,74718719,20204076
0,10679449,4042330,53053577,19383394
