6,99276763,11022295,674012881,112325912
4,98627759,11150574,673520551,113505920
12,120602111,11096082,760029439,113006800
8,128192726,10219849,766114307,104220728
11,99994984,11156310,679012934,113557312
10,144341794,10028704,825452947,102454236
9,98336610,11028723,670302163,112376728
7,116378427,11021117,742416335,112314020
5,96879110,11038066,664590807,112487728
3,111515284,11175074,725289343,113720460
2,115078426,11192381,739929943,113875048
1,102966512,11191874,691490595,113874860
0,82070466,11448506,608446005,115601730
