9448047,371280,224017,518991,362410,363230,344480,276937,246301,267305,213655,253180,182920,187105,186653,0
3068184,177432,309755,627764,176216,177721,202366,250438,267537,275093,354361,277124,447810,474638,0,186653
3023213,176578,305929,629570,175738,176361,202721,248907,263430,275889,352831,273690,454525,0,474638,187105
3120726,169765,293319,617984,170132,172315,196228,247727,240354,257253,328877,276803,0,454525,447810,182920
3283425,248093,310291,605430,242526,245127,271375,318952,326051,314049,295904,0,276803,273690,277124,253180
2908260,212583,339019,648994,207155,207691,233236,279070,308267,290551,0,295904,328877,352831,354361,213655
3678562,265656,295383,598909,257070,261171,288046,314732,310932,0,290551,314049,257253,275889,275093,267305
3220472,248863,319949,619497,252048,241951,275335,318691,0,310932,308267,326051,240354,263430,267537,246301
3901437,284521,290504,587728,269708,277277,295980,0,318691,314732,279070,318952,247727,248907,250438,276937
7033274,341695,245044,539860,342815,342940,0,295980,275335,288046,233236,271375,196228,202721,202366,344480
10525197,365339,216174,513400,373309,0,342940,277277,241951,261171,207691,245127,172315,176361,177721,363230
10243582,359884,220240,514961,0,373309,342815,269708,252048,257070,207155,242526,170132,175738,176216,362410
3020582,519948,634703,0,514961,513400,539860,587728,619497,598909,648994,605430,617984,629570,627764,518991
3064302,233882,0,634703,220240,216174,245044,290504,319949,295383,339019,310291,293319,305929,309755,224017
8638489,0,233882,519948,359884,365339,341695,284521,248863,265656,212583,248093,169765,176578,177432,371280
0,8638489,3064302,3020582,10243582,10525197,7033274,3901437,3220472,3678562,2908260,3283425,3120726,3023213,3068184,9448047

