481185788,34607941,15622859,11846520,10602323,10380190,22046840,12423509,37451346,0
431576979,25050029,10489835,7315907,6511683,7057326,14161490,36621618,0,37451346
415541479,25855317,13910923,38369416,9040405,10130910,17991101,0,36621618,12423509
416214154,30517862,27914688,15412765,14608839,49241631,0,17991101,14161490,22046840
460911393,29675299,12714323,9468871,38280991,0,49241631,10130910,7057326,10380190
406451130,20790300,11100142,37757622,0,38280991,14608839,9040405,6511683,10602323
405226908,22145145,13256726,0,37757622,9468871,15412765,38369416,7315907,11846520
460638480,61686623,0,13256726,11100142,12714323,27914688,13910923,10489835,15622859
309616875,0,61686623,22145145,20790300,29675299,30517862,25855317,25050029,34607941
0,309616875,460638480,405226908,406451130,460911393,416214154,415541479,431576979,481185788

