52186404,12510544,9215839,5588812,5308747,11112403,0
63573194,17045883,3614735,8572358,8778807,0,11112403
38843223,16857487,4447899,12093834,0,8778807,5308747
39353830,10680470,11626655,0,12093834,8572358,5588812
44025174,10649775,0,11626655,4447899,3614735,9215839
39823926,0,10649775,10680470,16857487,17045883,12510544
0,39823926,44025174,39353830,38843223,63573194,52186404

