1145654859,1018923408,971788608,795403696,718215232,615286380,0
799777675,1030710288,953698008,879304024,609530304,0,615286380
719526050,928716632,964303612,494142156,0,609530304,718215232
682178896,760657460,780369816,0,494142156,879304024,795403696
529590832,560665308,0,780369816,964303612,953698008,971788608
424720052,0,560665308,760657460,928716632,1030710288,1018923408
0,424720052,529590832,682178896,719526050,799777675,1145654859

