12,5330586,2097237,38099995,16777840
14,5378613,2097679,38298737,16784412
6,5342922,2097237,38149339,16777840
3,5742141,2097237,39746215,16777840
9,5171760,2097237,37464691,16777840
8,5152749,2097237,37388647,16777840
7,5227119,2097237,37686127,16777840
10,5145999,2097237,37361647,16777840
11,5288135,2097237,37930191,16777840
13,5318000,2097237,38049651,16777840
5,5202461,2097237,37587495,16777840
4,5208057,2097237,37609879,16777840
15,5238057,2097239,37729867,16777848
2,5385401,2097237,38319255,16777840
1,5479021,2097246,38693759,16777900
0,37760175,2108180,302071407,16843793
