1874432,328276,8628,5240,4336,4352,4656,4476,4436,16233,4414,4440,72791,23965,15436,16504,19169,15352,19764,17916,33812,73902,53003,97203,8622892,9125559,10090181,7426612,3904300,1000887,1892843,1610365,185612,211422,402947,0
119847,556248,15748,548,592,404,844,456,4108,6820,16272,15304,2068,152,0,144,0,0,432,144,0,62708,48108,32828,9212,6140,8596,5624,8948,3920,4812,4892,24936,33544,0,402947
80984,376682,11524,344,776,228,268,316,1852,4172,11592,7092,2584,0,0,0,0,0,0,0,0,50224,19204,31420,10932,8360,9844,8660,9932,5776,6548,6944,12620,0,33544,211422
77968,369918,10196,392,740,300,492,252,2288,3432,6740,13296,1152,0,0,144,64,0,144,144,0,53388,27904,14568,12932,8812,13100,8036,17144,10344,9996,9700,0,12620,24936,185612
89883,431084,10728,412,512,452,3660,7760,13856,6316,472,796,1576,0,0,0,0,20112,21680,18188,7320,21736,296,72,7900,5540,5688,4256,25056,16552,15364,0,9700,6944,4892,1610365
89157,452678,10412,228,920,464,4736,7692,12036,3116,500,824,1596,0,0,0,0,16560,21232,9760,21184,22180,356,336,20212,16356,22272,19280,18316,8660,0,15364,9996,6548,4812,1892843
90722,428568,10348,252,772,116,9112,5956,7768,6436,192,572,1788,0,0,308,0,12128,16720,18308,22164,22948,372,240,6540,3828,4540,4376,29436,0,8660,16552,10344,5776,3920,1000887
150769,680729,18532,320,1592,504,18580,13240,11032,6436,496,812,2944,0,0,0,0,34376,25872,36068,24288,35740,536,228,10884,6176,7356,6012,0,29436,18316,25056,17144,9932,8948,3904300
131625,606880,19016,11764,7152,7184,400,328,2380,4828,416,648,1112,28504,19300,25256,22316,0,0,0,0,31284,632,208,24976,19224,29216,0,6012,4376,19280,4256,8036,8660,5624,7426612
160783,763216,23617,9640,13776,4276,452,252,2684,6124,500,1212,1912,31588,36184,16256,29600,0,156,0,0,40864,532,260,28392,28996,0,29216,7356,4540,22272,5688,13100,9844,8596,10090181
135314,606834,15184,9976,6768,13268,268,260,2264,4668,312,1036,1380,26664,31032,25748,15252,0,164,144,0,33220,652,460,27216,0,28996,19224,6176,3828,16356,5540,8812,8360,6140,9125559
137701,641148,17944,7760,9100,9948,360,364,3048,3660,528,572,1172,26572,13092,23332,33772,0,144,0,0,35100,616,112,0,27216,28392,24976,10884,6540,20212,7900,12932,10932,9212,8622892
54967,560449,3096,3920,6320,7672,360,372,1068,720,35020,26236,54844,3240,3320,4152,5044,100,568,268,5472,25460,51764,0,112,460,260,208,228,240,336,72,14568,31420,32828,97203
62789,540055,3616,2792,5892,7592,420,400,1344,632,29296,28665,49364,3672,2212,3048,3296,480,692,604,1612,16536,0,51764,616,652,532,632,536,372,356,296,27904,19204,48108,53003
51810,570931,2244,1380,6896,7148,536,336,1428,720,27377,30412,41837,4880,3996,3712,4392,208,304,472,192,0,16536,25460,35100,33220,40864,31284,35740,22948,22180,21736,53388,50224,62708,73902
55609,379774,5516,2068,4544,4204,23428,21920,23604,13752,8,0,24,1168,496,608,588,15996,11744,19732,0,192,1612,5472,0,0,0,0,24288,22164,21184,7320,0,0,0,33812
65737,468115,3440,716,4984,5920,26716,17448,31897,2744,256,132,240,892,592,700,1112,15296,26880,0,19732,472,604,268,0,144,0,0,36068,18308,9760,18188,144,0,144,17916
61512,453783,3332,1336,5848,4032,27317,20288,20844,13292,116,108,240,936,476,528,976,13968,0,26880,11744,304,692,568,144,164,156,0,25872,16720,21232,21680,144,0,432,19764
59499,406890,3208,1272,4632,4704,18396,31781,19236,2564,8,0,240,616,272,760,996,0,13968,15296,15996,208,480,100,0,0,0,0,34376,12128,16560,20112,0,0,0,15352
78969,595103,17492,21660,26205,24432,180,12,372,2736,8,16,240,38236,30836,22088,0,996,976,1112,588,4392,3296,5044,33772,15252,29600,22316,0,0,0,0,64,0,0,19169
70772,478447,19612,13596,22588,23400,0,60,240,2352,124,24,240,32748,28268,0,22088,760,528,700,608,3712,3048,4152,23332,25748,16256,25256,0,308,0,0,144,0,144,16504
80407,533916,23960,21476,27180,23137,0,0,480,2892,8,0,248,30492,0,28268,30836,272,476,592,496,3996,2212,3320,13092,31032,36184,19300,0,0,0,0,0,0,0,15436
895040,635090,27860,35801,21664,23544,0,104,252,3708,112,84,40,0,30492,32748,38236,616,936,892,1168,4880,3672,3240,26572,26664,31588,28504,0,0,0,0,0,0,152,23965
18687,1059127,6924,708,1912,1212,1104,1556,1736,744,1228,3016,0,40,248,240,240,240,240,240,24,41837,49364,54844,1172,1380,1912,1112,2944,1788,1596,1576,1152,2584,2068,72791
39605,1053727,2996,736,952,1364,1036,960,1712,1004,5728,0,3016,84,0,24,16,0,108,132,0,30412,28665,26236,572,1036,1212,648,812,572,824,796,13296,7092,15304,4440
27158,1057385,3392,684,1140,1016,1476,1280,1988,1208,0,5728,1228,112,8,124,8,8,116,256,8,27377,29296,35020,528,312,500,416,496,192,500,472,6740,11592,16272,4414
6315,61720,5240,5648,1316,1392,2900,1228,1548,0,1208,1004,744,3708,2892,2352,2736,2564,13292,2744,13752,720,632,720,3660,4668,6124,4828,6436,6436,3116,6316,3432,4172,6820,16233
41395,1060963,4736,820,1692,2136,2636,2348,0,1548,1988,1712,1736,252,480,240,372,19236,20844,31897,23604,1428,1344,1068,3048,2264,2684,2380,11032,7768,12036,13856,2288,1852,4108,4436
40413,1054305,3272,1012,1088,1076,1612,0,2348,1228,1280,960,1556,104,0,60,12,31781,20288,17448,21920,336,400,372,364,260,252,328,13240,5956,7692,7760,252,316,456,4476
41315,1057042,3576,1036,1020,1440,0,1612,2636,2900,1476,1036,1104,0,0,0,180,18396,27317,26716,23428,536,420,360,360,268,452,400,18580,9112,4736,3660,492,268,844,4656
40047,1069822,9912,7488,1964,0,1440,1076,2136,1392,1016,1364,1212,23544,23137,23400,24432,4704,4032,5920,4204,7148,7592,7672,9948,13268,4276,7184,504,116,464,452,300,228,404,4352
39806,1056444,9644,4260,0,1964,1020,1088,1692,1316,1140,952,1912,21664,27180,22588,26205,4632,5848,4984,4544,6896,5892,6320,9100,6768,13776,7152,1592,772,920,512,740,776,592,4336
45912,1063782,25612,0,4260,7488,1036,1012,820,5648,684,736,708,35801,21476,13596,21660,1272,1336,716,2068,1380,2792,3920,7760,9976,9640,11764,320,252,228,412,392,344,548,5240
23910,1055545,0,25612,9644,9912,3576,3272,4736,5240,3392,2996,6924,27860,23960,19612,17492,3208,3332,3440,5516,2244,3616,3096,17944,15184,23617,19016,18532,10348,10412,10728,10196,11524,15748,8628
87956,0,1055545,1063782,1056444,1069822,1057042,1054305,1060963,61720,1057385,1053727,1059127,635090,533916,478447,595103,406890,453783,468115,379774,570931,540055,560449,641148,606834,763216,606880,680729,428568,452678,431084,369918,376682,556248,328276
0,87956,23910,45912,39806,40047,41315,40413,41395,6315,27158,39605,18687,895040,80407,70772,78969,59499,61512,65737,55609,51810,62789,54967,137701,135314,160783,131625,150769,90722,89157,89883,77968,80984,119847,1874432

