160574421,85433849,35370613,52440539,59237609,45338900,46458414,1092477420,77156019,0
98232447,91377581,119201815,77843638,74487171,118948695,88076411,151641432,0,77156019
170513671,161690972,108469580,123343215,134519296,94477482,115234291,0,151641432,1092477420
104630587,100754456,88788927,75035104,76654134,76194498,0,115234291,88076411,46458414
125897793,116014902,85069194,93734132,114995824,0,76194498,94477482,118948695,45338900
105656272,97431149,87046922,63404008,0,114995824,76654134,134519296,74487171,59237609
99253224,90642072,94347404,0,63404008,93734132,75035104,123343215,77843638,52440539
117813027,130887379,0,94347404,87046922,85069194,88788927,108469580,119201815,35370613
103810214,0,130887379,90642072,97431149,116014902,100754456,161690972,91377581,85433849
0,103810214,117813027,99253224,105656272,125897793,104630587,170513671,98232447,160574421

