35,3677412,1302733,24681938,9214753
34,87285347,46252248,388399383,195822547
33,57403751,30515714,256738208,129266760
32,58712828,31037420,261603052,131008581
31,66260412,35213316,296282281,148368299
30,66413076,35154724,296128612,148588376
29,64932967,34636214,290762253,146722524
28,105517336,56227146,471321979,239939804
27,91151766,47802164,401360315,206038756
26,115836551,58775368,498964839,257932849
25,92014556,48310760,405325471,209430795
24,95531438,49276768,416584925,215133596
23,13687212,4694280,101169793,32430105
22,13123880,4502245,97006476,31103980
21,13964338,4780868,103237512,33026545
20,9200322,3167493,67979902,21882614
19,11404421,3911630,84299311,27020148
18,11060619,3791918,81760261,26191854
17,9896495,3396727,73147581,23462914
16,14499354,4969558,107183799,34326906
15,11627798,3992368,85942843,27579044
14,12967780,4453088,95845543,30761635
13,15443922,5299243,114154518,36605482
12,42092701,14765835,189787690,59293663
11,41964577,14714623,189116237,59033298
10,42108942,14765857,189776242,59244373
9,2288937,815084,10380763,3321230
8,42249714,14815228,190411744,59442963
7,41971310,14717417,189153212,59048371
6,42087963,14758604,189683346,59216151
5,42595206,14935554,191957347,59918950
4,42055740,14746685,189530156,59164066
3,42292670,14832567,190640740,59533610
2,41971031,14718918,189178091,59070401
1,3552511,1999575,51193695,23987492
0,2321656,681039,13751868,4098940
