31077596,17854800,12103366,58108066,19216371,20934942,13513038,15065139,12774949,35705312,41840624,53552743,241663169,54140815,183569055,0
71536723,13901509,5337990,266374700,33508344,21010766,13829902,18079427,6535330,123062482,210748873,237523118,375818152,188073089,0,183569055
26440704,5693972,13371048,91011522,25448774,19346188,12599081,14620167,11316107,50677370,86062694,88361949,244337963,0,188073089,54140815
135359073,53236681,49202182,391102245,54764165,56401861,29659003,30375054,50911051,202365001,228742659,294415535,0,244337963,375818152,241663169
22477578,6422297,11473306,81283285,28299638,16962190,11761784,13153965,6490777,44187494,122027388,0,294415535,88361949,237523118,53552743
32790396,5639307,5388737,100555692,26947004,25220052,13147654,16069386,13791991,54595242,0,122027388,228742659,86062694,210748873,41840624
50262956,37715571,31291835,19186623,22105038,23284534,26433296,27730861,33112554,0,54595242,44187494,202365001,50677370,123062482,35705312
106847749,68693965,47962361,12578821,47207901,48416139,34020914,39170143,0,33112554,13791991,6490777,50911051,11316107,6535330,12774949
43075986,37204259,39803097,10837236,21674866,18790524,18711013,0,39170143,27730861,16069386,13153965,30375054,14620167,18079427,15065139
44552065,32704872,33613524,18196754,20343037,17111841,0,18711013,34020914,26433296,13147654,11761784,29659003,12599081,13829902,13513038
66987762,41686404,48371648,13482349,23037796,0,17111841,18790524,48416139,23284534,25220052,16962190,56401861,19346188,21010766,20934942
59090100,45799757,46406475,18484256,0,23037796,20343037,21674866,47207901,22105038,26947004,28299638,54764165,25448774,33508344,19216371
23450593,13433398,12238776,0,18484256,13482349,18196754,10837236,12578821,19186623,100555692,81283285,391102245,91011522,266374700,58108066
127750817,45268414,0,12238776,46406475,48371648,33613524,39803097,47962361,31291835,5388737,11473306,49202182,13371048,5337990,12103366
162526521,0,45268414,13433398,45799757,41686404,32704872,37204259,68693965,37715571,5639307,6422297,53236681,5693972,13901509,17854800
0,162526521,127750817,23450593,59090100,66987762,44552065,43075986,106847749,50262956,32790396,22477578,135359073,26440704,71536723,31077596

