13957048,230354,286184,176429,204549,213231,177523,176398,177543,549176,181193,177699,477205,0
13786948,487316,400386,321016,383436,313135,357468,277210,272187,679114,481543,478095,0,477205
13823466,230943,286575,176784,195182,212709,177681,176785,177517,532697,181939,0,478095,177699
12949312,236346,291901,181264,189234,216784,181559,181182,181568,532957,0,181939,481543,181193
10707678,592256,670368,527638,529366,570756,533774,527407,527955,0,532957,532697,679114,549176
11299380,230988,286673,176912,185658,212367,177580,176992,0,527955,181568,177517,272187,177543
10998870,230519,286390,176473,185208,211991,176976,0,176992,527407,181182,176785,277210,176398
12202517,231104,286638,176879,193876,212947,0,176976,177580,533774,181559,177681,357468,177523
11197674,276813,330041,212046,262475,0,212947,211991,212367,570756,216784,212709,313135,213231
10720430,240752,295513,184953,0,262475,193876,185208,185658,529366,189234,195182,383436,204549
11187067,230378,286359,0,184953,212046,176879,176473,176912,527638,181264,176784,321016,176429
11106436,378048,0,286359,295513,330041,286638,286390,286673,670368,291901,286575,400386,286184
11526634,0,378048,230378,240752,276813,231104,230519,230988,592256,236346,230943,487316,230354
0,11526634,11106436,11187067,10720430,11197674,12202517,10998870,11299380,10707678,12949312,13823466,13786948,13957048

