140073920,132535276,71422181,50173213,35429796,22375837,14539251,0
102907937,95006712,48312298,36162012,28575481,19567715,0,14539251
86481691,79800996,45533985,34595971,28524143,0,19567715,22375837
73542019,68353946,42221636,35886291,0,28524143,28575481,35429796
62505634,58302589,39347467,0,35886291,34595971,36162012,50173213
53923346,51297614,0,39347467,42221636,45533985,48312298,71422181
48813602,0,51297614,58302589,68353946,79800996,95006712,132535276
0,48813602,53923346,62505634,73542019,86481691,102907937,140073920

