22255178,7098374,3941418,3159714,7359334,2480169,4481308,3014484,1819835,8783635,0
25358205,7735585,4436675,3213262,2857939,2959513,4504407,4428904,7744654,0,8783635
26275783,6610220,3355187,8881744,1516036,1874289,2617613,3429069,0,7744654,1819835
22438836,7910095,9506647,4750005,3067760,9129623,6766722,0,3429069,4428904,3014484
37243492,12495718,7023516,13037694,4468789,4523587,0,6766722,2617613,4504407,4481308
22361361,6592900,3068966,2890649,7484331,0,4523587,9129623,1874289,2959513,2480169
21551623,5818954,3681597,2541117,0,7484331,4468789,3067760,1516036,2857939,7359334
30175677,9203465,4506850,0,2541117,2890649,13037694,4750005,8881744,3213262,3159714
24224282,11899735,0,4506850,3681597,3068966,7023516,9506647,3355187,4436675,3941418
33735567,0,11899735,9203465,5818954,6592900,12495718,7910095,6610220,7735585,7098374
0,33735567,24224282,30175677,21551623,22361361,37243492,22438836,26275783,25358205,22255178

