2019242048,113224840,37754512,53240268,179595216,130676836,142041444,140806320,117454640,43148752,102195832,169860664,0
1597578067,68326576,28478264,42867972,94272756,66774040,78808136,79205528,75087320,99112512,169944420,0,169860664
1523750683,51633084,28206552,36248556,76671424,59197892,70424832,64251092,131297304,46638180,0,169944420,102195832
1463287197,48930356,29790100,39422256,61068032,51618220,52038100,65140308,269807040,0,46638180,99112512,43148752
1969018627,74888584,59603860,60078592,76137276,58652452,79138036,300924032,0,269807040,131297304,75087320,117454640
1943981779,79800712,73093308,72684800,79287596,69740212,303708836,0,300924032,65140308,64251092,79205528,140806320
1959794807,81325148,66312020,74104748,89264836,297350644,0,303708836,79138036,52038100,70424832,78808136,142041444
1919641755,77303592,69265912,79059172,372184772,0,297350644,69740212,58652452,51618220,59197892,66774040,130676836
1959597239,90920892,97381752,387334484,0,372184772,89264836,79287596,76137276,61068032,76671424,94272756,179595216
2105240003,81124300,346120836,0,387334484,79059172,74104748,72684800,60078592,39422256,36248556,42867972,53240268
2118848494,368778324,0,346120836,97381752,69265912,66312020,73093308,59603860,29790100,28206552,28478264,37754512
1284847135,0,368778324,81124300,90920892,77303592,81325148,79800712,74888584,48930356,51633084,68326576,113224840
0,1284847135,2118848494,2105240003,1959597239,1919641755,1959794807,1943981779,1969018627,1463287197,1523750683,1597578067,2019242048

