31279839,3087900,5151100,7066188,10785464,7367984,12469064,5969804,5889004,0
45643739,4812512,8366664,7179116,4947428,7003640,4809968,8005708,0,5889004
64367191,3428148,6987616,8386064,5729000,7930880,5264808,0,8005708,5969804
32404467,1917184,4143220,6198052,10456216,6668188,0,5264808,4809968,12469064
32991779,2545664,5795328,8454328,6757584,0,6668188,7930880,7003640,7367984
31361731,1923116,4011652,6644656,0,6757584,10456216,5729000,4947428,10785464
33406131,3528784,5693832,0,6644656,8454328,6198052,8386064,7179116,7066188
71846706,8373960,0,5693832,4011652,5795328,4143220,6987616,8366664,5151100
214966048,0,8373960,3528784,1923116,2545664,1917184,3428148,4812512,3087900
0,214966048,71846706,33406131,31361731,32991779,32404467,64367191,45643739,31279839

