77321063,4274480,3631884,3625240,3333484,2616896,3303376,3771380,2824440,3806560,2508712,3556344,0
34965023,3040216,3731868,3724008,3779972,3190380,3842608,3781992,3544524,3926212,3058072,0,3556344
26164559,2116356,2813120,2778692,3362396,6326456,3316800,2581948,5051700,2790756,0,3058072,2508712
52027827,3637988,3848488,3810324,3645200,2867960,3614256,3886116,3156500,0,2790756,3926212,3806560
26234319,2333812,3211276,3170044,3462748,5269140,3785908,2929220,0,3156500,5051700,3544524,2824440
50968355,3526280,3803596,3780664,3614128,2690804,3600664,0,2929220,3886116,2581948,3781992,3771380
28651199,2689692,3625984,3622984,3774352,3490424,0,3600664,3785908,3614256,3316800,3842608,3303376
26175755,2113580,2968660,2941940,3291888,0,3490424,2690804,5269140,2867960,6326456,3190380,2616896
33291787,2822140,3694676,3677408,0,3291888,3774352,3614128,3462748,3645200,3362396,3779972,3333484
48002171,3273408,3718944,0,3677408,2941940,3622984,3780664,3170044,3810324,2778692,3724008,3625240
45546487,3217452,0,3718944,3694676,2968660,3625984,3803596,3211276,3848488,2813120,3731868,3631884
135439972,0,3217452,3273408,2822140,2113580,2689692,3526280,2333812,3637988,2116356,3040216,4274480
0,135439972,45546487,48002171,33291787,26175755,28651199,50968355,26234319,52027827,26164559,34965023,77321063

